date,ticker,market,open,high,low,close,volume,turnover_value
2018-03-26,1303,TWSE,82.4,83.0,81.8,82.5,6348250.0,522919906.0
2018-09-03,1303,TWSE,85.1,85.1,84.2,84.6,3456887.0,292207016.0
2018-09-10,1303,TWSE,83.4,83.8,83.0,83.4,6143611.0,512997832.0
2021-05-10,1303,TWSE,89.0,89.5,87.9,89.0,9920458.0,880838521.0
2021-05-17,1303,TWSE,78.6,79.8,76.0,77.9,12256061.0,954335373.0
2018-09-03,1312,TWSE,29.65,30.3,29.55,29.55,4859582.0,145430144.0
2018-09-10,1312,TWSE,28.8,28.85,27.35,27.65,6148923.0,170903811.0
2017-08-07,1314,TWSE,12.75,12.8,12.65,12.7,16475392.0,209244224.0
2017-08-14,1314,TWSE,12.4,12.45,12.1,12.3,37190103.0,456715289.0
2018-01-15,1314,TWSE,16.3,16.35,16.1,16.2,43383698.0,702549373.0
2018-01-22,1314,TWSE,15.55,15.7,15.45,15.7,31850776.0,496634452.0
2015-10-19,1319,TWSE,34.2,34.7,34.1,34.25,1695740.0,58325917.0
2015-10-26,1319,TWSE,35.95,36.3,35.7,36.05,4103491.0,148001074.0
2017-07-24,1319,TWSE,58.9,59.2,58.2,59.2,2290433.0,134688279.0
2017-07-31,1319,TWSE,56.7,57.2,55.8,56.1,2474192.0,139095068.0
2017-10-16,1319,TWSE,63.0,64.2,62.9,64.0,3825600.0,243124800.0
2017-10-23,1319,TWSE,65.0,66.4,64.1,64.1,7082507.0,461877093.0
2017-10-30,1319,TWSE,63.4,64.0,62.4,63.2,2107582.0,132728306.0
2017-11-06,1319,TWSE,61.2,61.6,61.0,61.4,1070849.0,65651340.0
2018-02-05,1326,TWSE,104.0,107.5,104.0,107.5,11571559.0,1223477581.0
2018-02-12,1326,TWSE,104.5,106.5,104.0,105.5,10433362.0,1101931182.0
2018-03-19,1326,TWSE,110.0,110.5,108.5,109.5,4131949.0,451809901.0
2018-03-26,1326,TWSE,110.0,111.0,109.0,109.5,3834144.0,420447840.0
2018-09-17,1326,TWSE,122.0,122.0,121.0,121.0,4249732.0,516766572.0
2018-09-25,1326,TWSE,128.0,129.0,126.0,126.5,9662516.0,1230732250.0
2018-07-23,1402,TWSE,32.3,33.2,32.05,32.2,15547662.0,503640295.0
2018-07-30,1402,TWSE,32.25,32.35,32.0,32.15,5246257.0,168443124.0
2018-08-13,1402,TWSE,31.8,31.95,31.55,31.8,5755406.0,182506257.0
2018-08-20,1402,TWSE,32.5,32.7,32.05,32.5,7948732.0,257450653.0
2019-05-06,1402,TWSE,32.7,32.85,32.55,32.65,12325264.0,402858069.0
2019-05-13,1402,TWSE,31.95,32.15,31.7,31.7,5575499.0,177336602.0
2018-01-29,1444,TWSE,12.35,12.35,11.85,11.85,19068623.0,228595401.0
2018-02-05,1444,TWSE,11.1,11.25,11.05,11.2,7192855.0,80420621.0
2016-03-07,1464,TWSE,37.9,38.15,37.5,37.55,2127128.0,80179391.0
2016-03-14,1464,TWSE,37.1,38.4,36.85,37.8,5358897.0,202633736.0
2016-03-21,1464,TWSE,36.4,36.6,36.05,36.35,1750693.0,63475664.0
2018-09-10,1476,TWSE,377.0,377.0,367.5,376.0,997756.0,372053244.0
2018-09-17,1476,TWSE,394.0,398.0,394.0,396.0,796430.0,315466420.0
2019-04-08,1476,TWSE,421.5,421.5,410.0,414.5,740918.0,306768052.0
2019-04-15,1476,TWSE,433.0,436.0,425.0,428.5,1083984.0,469543684.0
2019-10-21,1476,TWSE,413.5,414.0,409.0,412.0,186623.0,76914430.0
2019-10-28,1476,TWSE,419.0,419.0,411.5,412.5,238227.0,98654134.0
2020-11-23,1476,TWSE,416.0,418.0,409.0,415.0,871979.0,361302480.0
2020-11-30,1476,TWSE,404.0,411.0,400.0,400.0,1315486.0,530387825.0
2018-09-17,1477,TWSE,150.5,154.0,150.5,152.0,926086.0,141149109.0
2018-09-25,1477,TWSE,157.5,160.0,156.5,158.0,894270.0,141501522.0
2016-07-25,1527,TWSE,91.4,91.5,89.0,90.3,756663.0,68169325.0
2016-08-01,1527,TWSE,101.0,106.0,100.0,100.5,3345063.0,344688300.0
2016-09-10,1527,TWSE,105.0,106.0,102.0,102.5,1298637.0,135121974.0
2016-09-19,1527,TWSE,95.1,97.3,95.1,96.9,1724572.0,166233661.0
2017-05-31,1536,TWSE,147.5,149.5,147.5,149.5,3714943.0,551599463.0
2017-06-01,1536,TWSE,150.5,151.0,147.0,148.0,1558422.0,231184456.0
2017-06-02,1536,TWSE,148.5,149.0,146.5,146.5,1373487.0,202333833.0
2017-06-03,1536,TWSE,146.5,149.0,146.5,147.5,1228696.0,181437154.0
2017-06-05,1536,TWSE,148.5,150.0,147.0,149.5,2074870.0,308587630.0
2017-06-06,1536,TWSE,152.0,153.5,148.0,148.5,3783334.0,569284432.0
2017-06-07,1536,TWSE,149.0,150.0,147.0,148.0,1556840.0,230530320.0
2017-06-08,1536,TWSE,149.0,149.5,146.5,148.0,1580524.0,233852283.0
2017-06-09,1536,TWSE,149.5,151.0,147.0,147.0,2681180.0,400100960.0
2017-06-12,1536,TWSE,146.0,146.5,143.0,143.5,1818335.0,262620240.0
2017-06-13,1536,TWSE,143.5,145.0,142.5,142.5,1147089.0,164247227.0
2017-06-14,1536,TWSE,145.0,146.0,141.0,144.5,2663718.0,384216742.0
2017-06-15,1536,TWSE,146.0,146.0,143.0,145.0,1199847.0,173584315.0
2017-06-16,1536,TWSE,145.0,145.5,143.0,143.5,776117.0,111677848.0
2017-06-19,1536,TWSE,143.0,146.5,143.0,143.5,2100825.0,303895800.0
2017-06-20,1536,TWSE,144.0,145.5,143.0,144.0,1435018.0,204307092.0
2017-06-21,1536,TWSE,144.0,145.0,143.5,144.5,982191.0,141480004.0
2017-06-22,1536,TWSE,144.5,148.0,144.0,148.0,1805687.0,264100489.0
2017-06-23,1536,TWSE,149.0,150.0,146.0,146.5,1633839.0,241230409.0
2017-06-26,1536,TWSE,147.5,149.5,147.0,149.0,2549004.0,379026592.0
2017-06-27,1536,TWSE,149.5,151.0,148.5,150.0,2552671.0,382296479.0
2017-06-28,1536,TWSE,149.0,149.5,147.5,149.0,1746156.0,259376088.0
2017-06-29,1536,TWSE,150.0,150.0,147.0,147.0,1185999.0,175577353.0
2017-06-30,1536,TWSE,146.0,150.0,145.0,150.0,1844224.0,271082876.0
2021-02-01,1536,TWSE,116.0,117.0,111.0,113.5,2913187.0,331059892.0
2021-02-17,1536,TWSE,121.5,121.5,118.5,120.0,3255889.0,389247394.0
2017-02-02,1560,TWSE,65.0,70.8,64.2,70.8,6579957.0,456820762.0
2017-02-06,1560,TWSE,71.4,74.5,71.3,72.0,5214248.0,379274802.0
2017-04-17,1565,TPEx,578.0,580.0,560.0,565.0,273.0,154783.0
2017-04-24,1565,TPEx,553.0,566.0,549.0,566.0,353.0,196828.0
2017-09-11,1565,TPEx,697.0,697.0,682.0,684.0,191.0,130903.0
2017-09-18,1565,TPEx,660.0,660.0,641.0,649.0,330.0,213385.0
2015-11-02,1589,TWSE,207.5,211.5,202.0,211.0,1651029.0,341812119.0
2015-11-09,1589,TWSE,211.0,212.0,204.0,204.0,1069282.0,220907528.0
2017-05-15,1590,TWSE,345.0,351.0,342.5,342.5,490159.0,169714537.0
2017-05-22,1590,TWSE,328.5,343.0,328.0,343.0,750351.0,252909191.0
2022-01-17,1590,TWSE,948.0,964.0,936.0,947.0,566483.0,535374976.0
2022-01-24,1590,TWSE,956.0,956.0,938.0,951.0,228633.0,216320368.0
2022-02-07,1590,TWSE,957.0,957.0,901.0,942.0,976298.0,911174762.0
2017-06-26,1597,TPEx,54.7,54.9,51.9,52.7,2411.0,127669.0
2017-07-03,1597,TPEx,51.2,53.4,50.8,53.3,1975.0,103293.0
2017-11-27,1605,TWSE,16.0,16.05,15.8,15.8,6985339.0,110895144.0
2017-12-04,1605,TWSE,16.15,16.4,16.0,16.2,7190515.0,116346655.0
2018-09-03,1605,TWSE,21.95,22.15,21.5,21.55,13675125.0,298135932.0
2018-09-10,1605,TWSE,20.05,20.15,18.65,18.85,40491323.0,778952937.0
2021-07-19,1605,TWSE,29.9,30.7,29.25,29.9,131903273.0,3939800390.0
2021-07-26,1605,TWSE,28.6,28.95,28.0,28.0,22919627.0,650672305.0
2018-01-22,1707,TWSE,214.5,216.5,212.5,214.0,655206.0,140559584.0
2018-01-29,1707,TWSE,217.0,219.5,206.5,208.5,1669292.0,355479961.0
2022-08-29,1708,TWSE,49.0,50.1,48.4,48.4,10287363.0,504177054.0
2022-09-05,1708,TWSE,49.3,49.3,47.9,47.9,4110441.0,198566660.0
2018-09-10,1718,TWSE,10.85,10.9,10.35,10.45,18811231.0,197946148.0
2018-09-17,1718,TWSE,10.7,10.9,10.65,10.75,13137703.0,141504949.0
2018-09-25,1718,TWSE,10.8,11.05,10.75,10.9,8461365.0,92415258.0
2018-09-25,1722,TWSE,45.0,45.0,44.7,44.75,2108067.0,94648083.0
2018-10-01,1722,TWSE,47.0,48.6,46.7,48.4,14054748.0,673886034.0
2019-10-21,1722,TWSE,49.25,49.9,49.25,49.65,5971033.0,295647334.0
2019-10-28,1722,TWSE,49.25,49.65,49.1,49.4,3504260.0,173276739.0
2019-11-04,1722,TWSE,48.75,49.3,48.65,49.15,3358809.0,164512547.0
2019-11-11,1722,TWSE,48.1,48.55,48.1,48.25,2279014.0,109913320.0
2017-10-23,1723,TWSE,123.5,125.5,123.0,123.0,565655.0,70047220.0
2017-10-30,1723,TWSE,122.0,122.5,119.5,120.0,569478.0,68702838.0
2020-10-12,1785,TPEx,45.05,45.35,43.65,44.2,9993.0,445788.0
2020-10-19,1785,TPEx,43.5,45.0,43.5,45.0,9381.0,416500.0
2021-04-19,1785,TPEx,57.5,57.7,55.4,56.5,15474.0,869884.0
2021-04-26,1785,TPEx,58.9,60.2,57.5,57.9,71081.0,4197451.0
2021-05-03,1785,TPEx,56.5,56.5,51.8,51.8,21359.0,1137296.0
2021-05-10,1785,TPEx,52.0,52.1,50.5,50.9,6185.0,316217.0
2021-06-21,1802,TWSE,31.5,31.9,30.2,30.8,54057967.0,1671309658.0
2021-06-28,1802,TWSE,35.65,35.65,33.65,35.2,66947880.0,2311327033.0
2017-03-13,1815,TPEx,17.1,17.3,17.0,17.05,6832.0,117069.0
2017-03-20,1815,TPEx,16.55,16.65,16.1,16.2,5960.0,97022.0
2017-09-11,1904,TWSE,18.55,18.6,18.3,18.4,13428913.0,247288776.0
2017-09-18,1904,TWSE,20.7,20.7,19.6,19.6,27022842.0,539792973.0
2016-07-18,1909,TWSE,15.6,15.95,15.5,15.9,4716680.0,74419681.0
2016-07-25,1909,TWSE,15.7,15.7,15.5,15.6,2789707.0,43444385.0
2020-01-30,1909,TWSE,13.6,14.2,13.55,13.6,9557717.0,131649574.0
2020-02-03,1909,TWSE,13.4,13.4,12.85,13.4,8966942.0,117910312.0
2016-08-01,2002,TWSE,22.0,22.35,22.0,22.35,14786502.0,329129784.0
2016-08-08,2002,TWSE,22.6,22.7,22.4,22.7,10267896.0,231476725.0
2016-08-15,2002,TWSE,22.75,22.75,22.4,22.55,12049766.0,271067904.0
2016-10-31,2002,TWSE,22.45,22.85,22.25,22.8,18886054.0,427616817.0
2016-11-07,2002,TWSE,22.75,23.1,22.75,22.95,36804144.0,846259849.0
2017-02-06,2002,TWSE,25.55,25.65,25.4,25.55,18645460.0,476262093.0
2017-02-13,2002,TWSE,25.6,25.65,25.45,25.6,14517060.0,371138251.0
2017-07-17,2002,TWSE,25.7,25.8,25.65,25.8,14312158.0,368260227.0
2017-07-24,2002,TWSE,25.4,25.5,25.15,25.5,16768095.0,424610509.0
2017-07-31,2002,TWSE,24.6,24.8,24.35,24.8,21449208.0,528272081.0
2018-01-15,2002,TWSE,25.3,25.4,25.0,25.1,14756678.0,370917500.0
2018-01-22,2002,TWSE,25.1,25.1,24.9,25.05,16438336.0,411723400.0
2018-08-13,2002,TWSE,24.55,24.6,24.35,24.35,13353784.0,326458039.0
2018-08-20,2002,TWSE,24.75,24.95,24.7,24.95,15543277.0,387071877.0
2021-09-06,2002,TWSE,37.85,39.1,37.65,38.85,260811157.0,10066914606.0
2021-09-13,2002,TWSE,39.2,40.2,39.15,40.05,274667075.0,10969087759.0
2021-04-07,2006,TWSE,46.2,47.5,45.7,47.15,13153980.0,613447162.0
2021-04-12,2006,TWSE,49.15,52.7,48.5,52.2,24699820.0,1260544532.0
2017-03-01,2014,TWSE,12.4,12.65,12.3,12.35,19349914.0,241593708.0
2017-03-06,2014,TWSE,11.95,12.0,11.8,11.9,10049983.0,119651530.0
2022-01-17,2014,TWSE,39.7,39.75,39.35,39.45,6911723.0,273009763.0
2022-01-24,2014,TWSE,37.9,37.9,36.55,37.1,10923257.0,405095248.0
2018-07-02,2027,TWSE,36.55,37.05,36.3,36.4,3789339.0,138745215.0
2018-07-09,2027,TWSE,36.45,37.6,35.95,36.95,5686125.0,209849045.0
2022-11-21,2027,TWSE,39.95,40.2,39.3,40.15,8917904.0,356102305.0
2022-11-28,2027,TWSE,39.75,40.0,39.5,39.55,6113037.0,242835568.0
2017-08-28,2031,TWSE,31.75,31.8,30.85,31.0,3317316.0,102973696.0
2017-09-04,2031,TWSE,30.85,31.15,30.8,30.8,2391131.0,74065629.0
2016-07-18,2049,TWSE,148.5,151.0,147.5,149.0,1997492.0,298300816.0
2016-07-25,2049,TWSE,153.5,157.5,153.0,153.5,4331367.0,672050651.0
2016-09-10,2049,TWSE,164.5,165.5,162.0,162.5,1909278.0,311698620.0
2016-09-19,2049,TWSE,166.5,167.0,165.0,166.5,1012846.0,168176507.0
2017-06-03,2049,TWSE,204.0,206.0,203.5,206.0,827127.0,169696092.0
2017-06-12,2049,TWSE,204.0,208.5,202.0,208.0,2500440.0,515145080.0
2017-07-31,2049,TWSE,210.5,223.0,210.5,219.0,6051145.0,1318542755.0
2017-08-07,2049,TWSE,234.0,240.0,234.0,239.0,4715746.0,1118473294.0
2017-10-16,2049,TWSE,292.0,293.5,288.0,288.0,1602698.0,463851524.0
2017-10-23,2049,TWSE,306.5,308.5,300.0,300.5,2128405.0,644949500.0
2017-02-02,2059,TWSE,413.5,420.0,413.5,415.0,229648.0,95729799.0
2017-02-06,2059,TWSE,411.5,418.0,411.5,415.5,366200.0,152037600.0
2019-01-28,2059,TWSE,347.0,349.0,344.0,345.5,212030.0,73228894.0
2019-02-11,2059,TWSE,345.0,347.0,338.5,343.0,109050.0,37267725.0
2017-02-18,2103,TWSE,38.0,38.3,37.85,37.85,1865846.0,70981289.0
2017-03-01,2103,TWSE,36.05,36.1,35.6,35.75,2529547.0,90621942.0
2022-01-17,2103,TWSE,37.45,37.8,37.1,37.55,2619156.0,98388642.0
2022-01-24,2103,TWSE,37.95,38.65,37.05,38.55,5184015.0,197424719.0
2017-09-04,2104,TWSE,36.3,36.4,35.95,36.0,2060377.0,74457522.0
2017-09-11,2104,TWSE,42.9,46.3,41.9,45.95,32183546.0,1430982411.0
2017-10-16,2104,TWSE,43.1,43.1,42.55,42.75,3194350.0,136751709.0
2017-10-23,2104,TWSE,42.3,42.8,42.0,42.1,4275480.0,181362629.0
2018-02-05,2104,TWSE,47.25,47.8,46.7,47.7,3084726.0,145597490.0
2018-02-12,2104,TWSE,46.5,46.7,45.7,46.2,2426822.0,112256341.0
2016-06-04,2105,TWSE,67.4,67.9,67.3,67.3,4732072.0,319279658.0
2016-06-13,2105,TWSE,67.0,68.4,67.0,67.5,11250716.0,761026123.0
2019-09-23,2105,TWSE,44.5,45.5,44.4,45.0,10318933.0,464748535.0
2019-10-01,2105,TWSE,46.15,46.5,45.8,46.15,5355640.0,247095308.0
2021-05-10,2105,TWSE,51.3,52.4,50.5,51.5,8043356.0,413532059.0
2021-05-17,2105,TWSE,42.5,42.95,40.15,41.3,14801794.0,612590549.0
2015-10-19,2108,TWSE,27.65,28.3,27.55,28.3,1963662.0,54744568.0
2015-10-26,2108,TWSE,28.45,28.55,28.15,28.55,1480931.0,42002167.0
2015-11-09,2303,TWSE,12.3,12.5,12.15,12.15,30381531.0,371656805.0
2015-11-16,2303,TWSE,11.85,11.9,11.5,11.55,56784709.0,661265455.0
2018-07-16,2303,TWSE,17.45,17.5,17.15,17.25,35453883.0,613463843.0
2018-07-23,2303,TWSE,18.4,18.65,18.05,18.25,106322118.0,1942522612.0
2020-01-06,2303,TWSE,16.05,16.15,15.95,16.05,44790472.0,719002202.0
2020-01-13,2303,TWSE,16.15,16.2,16.05,16.05,23989283.0,386198437.0
2021-12-27,2303,TWSE,64.6,64.7,64.2,64.3,45906409.0,2956940265.0
2022-01-03,2303,TWSE,65.2,65.5,63.2,63.4,120579321.0,7703650583.0
2022-08-15,2303,TWSE,42.85,43.5,42.8,43.5,96761514.0,4178757820.0
2022-08-22,2303,TWSE,42.2,42.25,41.8,41.85,56323990.0,2365076025.0
2022-12-05,2303,TWSE,45.65,45.9,45.4,45.4,37514008.0,1713329516.0
2022-12-12,2303,TWSE,43.35,43.65,43.0,43.5,25807210.0,1118703984.0
2015-03-23,2308,TWSE,203.0,206.5,203.0,206.0,3400171.0,698735726.0
2015-03-30,2308,TWSE,195.0,199.0,195.0,198.0,4451433.0,878541734.0
2016-07-04,2308,TWSE,158.0,161.0,157.5,160.0,7464942.0,1193536220.0
2016-07-11,2308,TWSE,165.0,165.0,161.0,162.0,6883227.0,1119993047.0
2016-07-18,2308,TWSE,168.5,170.0,167.5,170.0,5384425.0,910106325.0
2016-07-25,2308,TWSE,169.0,169.5,164.5,167.5,4293567.0,714534899.0
2016-08-01,2308,TWSE,170.0,171.5,168.5,171.5,6338495.0,1077822364.0
2016-08-08,2308,TWSE,175.0,175.5,174.0,175.0,4597399.0,803462613.0
2016-08-15,2308,TWSE,177.0,177.0,174.5,176.0,4630772.0,813501953.0
2016-08-29,2308,TWSE,170.0,170.5,166.5,168.0,2904814.0,488307752.0
2016-09-05,2308,TWSE,169.5,174.0,169.5,173.5,3669661.0,630262514.0
2018-08-06,2308,TWSE,108.0,108.0,107.0,107.0,2697406.0,290231139.0
2018-08-13,2308,TWSE,106.0,107.0,105.0,105.0,6759072.0,714384506.0
2019-02-25,2308,TWSE,155.5,156.0,153.0,154.0,5157145.0,795889185.0
2019-03-04,2308,TWSE,156.0,160.5,155.0,157.0,17558792.0,2771666934.0
2019-03-11,2308,TWSE,151.0,153.5,150.5,152.0,5335683.0,813154816.0
2019-11-11,2308,TWSE,140.0,140.0,137.5,138.0,4814053.0,666972327.0
2019-11-18,2308,TWSE,134.0,136.5,134.0,136.5,2473277.0,335145295.0
2020-11-09,2308,TWSE,198.5,199.5,195.5,197.5,4029443.0,794246993.0
2020-11-16,2308,TWSE,203.0,203.0,199.5,202.0,7921703.0,1596955812.0
2020-11-23,2308,TWSE,212.5,214.0,209.5,212.0,7612480.0,1611001662.0
2020-12-28,2308,TWSE,252.0,256.0,250.5,254.5,4783885.0,1214189612.0
2021-01-04,2308,TWSE,263.5,271.0,262.5,265.0,9616722.0,2553353170.0
2021-01-25,2308,TWSE,288.0,296.5,288.0,295.5,8135451.0,2388422812.0
2021-02-01,2308,TWSE,277.0,287.0,277.0,285.0,8660851.0,2445423933.0
2021-02-17,2308,TWSE,281.0,301.0,281.0,299.5,39393538.0,11596918467.0
2022-01-24,2308,TWSE,269.5,273.0,269.0,272.0,2422888.0,656993965.0
2022-02-07,2308,TWSE,271.5,277.5,269.5,271.0,11535033.0,3134392172.0
2022-11-28,2308,TWSE,296.5,297.0,292.0,293.0,7980368.0,2343312503.0
2022-12-05,2308,TWSE,304.5,305.5,302.5,302.5,2994016.0,909353521.0
2016-06-20,2311,TWSE,36.25,36.4,36.0,36.35,11258162.0,408400832.0
2016-06-27,2311,TWSE,34.55,35.5,34.55,35.15,8003993.0,281442391.0
2016-07-25,2311,TWSE,37.55,37.9,36.75,37.2,16529847.0,614351939.0
2016-08-01,2311,TWSE,38.0,38.3,37.75,38.3,21422423.0,815659074.0
2017-03-01,2311,TWSE,38.15,38.2,37.45,37.45,13275870.0,502549554.0
2017-03-06,2311,TWSE,37.9,38.3,37.85,38.15,10731175.0,407914750.0
