ticker,company_name,event_key,high_priority,source_route,source_url,query_year,query_month,announcement_date_roc,announcement_time,market_available_at_policy,market_available_at,subject,clause,fact_date,detail_status,detail_payload,detail_text_excerpt,event_type,amount_match_status,ex_date,payment_date,record_date,last_transfer_date,stop_transfer_start,stop_transfer_end,share_adjustment_effective_date,trading_resumption_date,cash_return,ratio_text,accepted_exact_exdate_candidate,acceptance_status,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,08,108/08/13,14:58:24,official_t05st01_announcement_timestamp_if_accepted,2019-08-13 14:58:24,公告本公司增加投資台塑資源股份有限公司,,,,,,unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,08,108/08/13,14:58:59,official_t05st01_announcement_timestamp_if_accepted,2019-08-13 14:58:59,"公告本公司董事會通過對台朔重工公司2019年第4季資金貸與
金額達本公司最近期財務報表淨值2.03%",,,,,,unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,09,108/09/06,13:49:53,official_t05st01_announcement_timestamp_if_accepted,2019-09-06 13:49:53,公告本公司2019年8月合併營業額,,,ok,"{""companyId"": ""1301"", ""enterDate"": ""1080906"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}","1.事實發生日:108/09/06 2.公司名稱:台灣塑膠工業股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告本公司2019年8月合併營業額 6.因應措施:無 7.其他應敘明事項: 一、2019年8月合併營業額與2019年7月比較： 2019年8月合併營業額169億4,993萬元，和2019年7月比較，減少5億6,121萬元，衰退 3.2％，主要係銷售量差減少，原因說明如下： 1.因8月麥寮HDPE、EVA及LLDPE廠安排定檢，產銷量減少，因此2019年8月PE銷售量比 7月減少2.7萬噸，影響營業額減少8.8億元。 2.林園PP廠7月安排歲修，8月恢復正常生產，因此2019年8月PP銷售量比7月增加0.9 萬噸，影響營業額增加3.4億元。 二、2019年8月合併營業額與2018年8月比較： 2019年8月合併營業額169億4,993萬元，和2018年8月比較，減少28億4,759萬元，衰退 14.4％，原因說明如下： 1.銷售價差減少25.3億元： A.今年以來中國大陸車市需求比去年同期減少14％，拖累鋁業景氣轉弱，加上受日韓 貿易戰影響，日韓液鹼同業因當地需求降低，增加出口量，壓低亞洲液鹼價格，因此 本公司2019年8月液鹼價格比去年同期下跌27％，影響營業額減少5.3億元。 B.受中美貿易戰及美元走強影響，石化原料價格下跌，且2019年8月杜拜原油及乙、丙 烯現貨平均價格，分別比去年同期低18％、34％及14％，因此本公司2019年8月各主要 產品價格比去年同期下跌，幅度介於3~39％，影響營業額減少18.8億元。 2.銷售量差減少3.1億元： A.受中美貿易戰及人民幣大貶影響，下游客戶信心不足，採購保守，加上今年8月麥寮 HDPE廠定檢，去年生產正常，因此2019年8月HDPE及PP銷售量，分別比去年同期減少1.3 萬噸及0.8萬噸，合計影響營業額減少9.1億元。 B.去年8月下旬南部豪大雨，高雄多處淹水致使PVC出貨受阻，因此2019年8月PVC銷售量 ，比去年同期增加1萬噸，影響營業額增加3億元。 ",unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,09,108/09/11,17:35:46,official_t05st01_announcement_timestamp_if_accepted,2019-09-11 17:35:46,本公司受邀參加日盛證券「太陽獅秋季台股企業日」,,,,,,unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,10,108/10/08,13:35:42,official_t05st01_announcement_timestamp_if_accepted,2019-10-08 13:35:42,公告本公司2019年9月合併營業額,,,ok,"{""companyId"": ""1301"", ""enterDate"": ""1081008"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}","1.事實發生日:108/10/08 2.公司名稱:台灣塑膠工業股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告本公司2019年9月合併營業額 6.因應措施:無 7.其他應敘明事項: 一、2019年9月合併營業額與2019年8月比較： 2019年9月合併營業額152億5,440萬元，和2019年8月比較，減少16億9,553萬元，衰退 10％，主要係銷售量差減少，原因說明如下： 今年9月配合台塑石化公司歲修或定檢共13個廠，比8月多5個廠，產銷量減少，因此PVC 、液鹼、PE及MTBE等產品銷售量，合計比8月減少8萬噸，影響營業額減少15.9億元。 二、2019年9月合併營業額與2018年9月比較： 2019年9月合併營業額152億5,440萬元，和2018年9月比較，減少28億2,600萬元，衰退 15.6％，原因說明如下： 1.銷售價差方面，減少24.8億元： 受中美貿易戰升溫影響，全球經濟成長轉弱，鋁金屬、汽車、建築、家電及紡織等產 業景氣比去年差，且2019年9月杜拜原油及乙、丙烯現貨平均價格，分別比去年同期低 21％、33％及19％，因此本公司2019年9月各主要產品價格比去年同期下跌，幅度介於 2~40％，影響營業額減少23.5億元。 2.銷售量差方面，減少3.4億元： A.今年9月配合台塑石化公司歲修，麥寮HDPE及EVA廠安排定檢，產量減少，因此，今 年9月HDPE/EVA銷售量，合計比去年同期減少1.6萬噸，影響營業額減少7.2億元。 B.寧波PVC廠新開發差別化產品，經積極拓銷，客戶提貨量增加，加上同業設備檢修， 因此今年9月PVC銷售量，比去年同期增加0.7萬噸，影響營業額增加2.1億元。 ",unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,10,108/10/08,13:35:58,official_t05st01_announcement_timestamp_if_accepted,2019-10-08 13:35:58,公告本公司2019年第3季自結合併損益,,,ok,"{""companyId"": ""1301"", ""enterDate"": ""1081008"", ""marketKind"": ""sii"", ""serialNumber"": ""2""}","1.事實發生日:108/10/08 2.公司名稱:台灣塑膠工業股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告本公司2019年第3季自結合併損益 6.因應措施:無 7.其他應敘明事項: 一、2019年第3季自結合併損益與2019年第2季比較： (一)2019年第3季合併營業額497億元，比上季減少68億元，衰退12.1％，說明如下： 1.銷售量差方面，減少45.8億元： 第3季歲修廠數有13個廠，比第2季3個廠多10個廠，因此第3季各主要產品銷售量比 第2季減少。 2.銷售價差方面，減少22.7億元： 第3季因中美貿易戰持續升溫，影響下游需求轉弱，石化產品行情下跌，加上原料乙 、丙烯合約價格走跌，且美國AN同業Ineos Greenlake廠今年2月設備異常停工，已於 7月復工，使得本公司液鹼、PE、PP、AE、AN及MMA等產品價格比第2季下跌3~14％。 (二)2019年第3季合併稅前利益167億元，比上季增加41億元，成長32.9％，合併稅後 利益156億元，比上季增加53億元，成長51.4％，歸屬母公司每股稅後盈餘為2.46元， 說明如下： 1.第3季本業利益47億元，比上季減少28億元，衰退37.4％，主要是歲修廠數比第2季 多，開工率降低，產銷量減少。 2.認列權益法投資收益51億元，比上季增加15億元，主要因： A.台塑石化公司：認列35.6億元，比上季增加12.6億元； B.台塑美國公司：認列13.9億元，比上季增加3.1億元，主要因第3季原料乙烷價格比 第2季下跌，乙烯平均生產成本降低22％。 3.第3季現金股利收入69.5億元，比上季現金股利12.3億元，增加57.2億元。 4.第3季兌換利益0.1億元，比上季兌換利益1.9億元，利益減少1.8億元。 二、2019年前3季自結合併損益與2018年前3季比較： (一)2019年前3季合併營業額1,592億元，比去年同期減少147億元，衰退8.5％，說明 如下： 1.銷售價差方面，減少165.2億元： 因全球景氣成長趨緩，導致鋁金屬、建築、汽車及家",cash_or_stock_distribution_candidate,cash_amount_text_hit,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,10,108/10/17,11:42:10,official_t05st01_announcement_timestamp_if_accepted,2019-10-17 11:42:10,"說明108年10月17日「台塑德州污染案5,000萬美元和解」相關報導",,,,,,unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,10,108/10/18,16:04:03,official_t05st01_announcement_timestamp_if_accepted,2019-10-18 16:04:03,代子公司台塑工業(寧波)有限公司公告取得其他固定資產,,,,,,unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,10,108/10/21,11:55:03,official_t05st01_announcement_timestamp_if_accepted,2019-10-21 11:55:03,說明108年10月21日工商時報第A1版相關報導,,,,,,unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,11,108/11/05,13:34:11,official_t05st01_announcement_timestamp_if_accepted,2019-11-05 13:34:11,公告本公司2019年10月合併營業額,,,ok,"{""companyId"": ""1301"", ""enterDate"": ""1081105"", ""marketKind"": ""sii"", ""serialNumber"": ""1""}","1.事實發生日:108/11/05 2.公司名稱:台灣塑膠工業股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告本公司2019年10月合併營業額 6.因應措施:無 7.其他應敘明事項: 一、2019年10月合併營業額與2019年9月比較： 2019年10月合併營業額165億8,329萬元，和2019年9月比較，增加13億2,889萬元，成長 8.7％，主要係銷售量差增加，原因說明如下： 1.今年9月配合台塑石化公司歲修或定檢有13個廠，而10月僅有4個廠定檢，且美國HDPE 廠開工率提高，產銷量增加，因此本公司2019年10月PVC、液鹼及PE等產品銷售量，比 9月分別增加1.8萬噸、6萬噸及2.9萬噸，影響營業額增加19.5億元。 2.中國大陸十一長假過後，石化庫存約85萬噸，高於正常水位，PP下游客戶優先去化庫 存，且預期浙江石化及恆力新產能將開出，購料保守，因此本公司2019年10月PP銷售量 比9月減少1.1萬噸，影響營業額減少4億元。 二、2019年10月合併營業額與2018年10月比較： 2019年10月合併營業額165億8,329萬元，和2018年10月比較，減少31億225萬元，衰退 15.8％，原因說明如下： 1.銷售價差方面，減少28.2億元： 受中美貿易戰及同業新產能開出影響，石化原料價格疲軟，且2019年10月杜拜原油及乙 、丙烯現貨平均價格，分別比去年同期低25％、33％及21％，因此本公司2019年10月除 PVC、EVA及ECH外，其餘產品價格都比去年同期下跌，幅度介於15~40％，影響營業額減 少24.6億元。 2.銷售量差方面，減少2.8億元： 今年10月麥寮及寧波AE廠檢修，產量減少，去年正常生產，因此，今年10月AE銷售量， 比去年同期減少0.6萬噸，影響營業額減少2.6億元。 ",unclassified_candidate,cash_amount_text_hit,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,11,108/11/12,14:16:49,official_t05st01_announcement_timestamp_if_accepted,2019-11-12 14:16:49,公告本公司董事會通過捐贈長庚大學,,,,,,unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,11,108/11/12,14:17:14,official_t05st01_announcement_timestamp_if_accepted,2019-11-12 14:17:14,"公告本公司董事會通過對台朔重工公司2020年第1季資金貸與
金額達本公司最近期財務報表淨值2.42%",,,,,,unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,11,108/11/12,14:17:33,official_t05st01_announcement_timestamp_if_accepted,2019-11-12 14:17:33,公告本公司增加投資台塑工業美國公司,,,,,,unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
1301,台塑,1301|ROC107|P1|C5.8|S0,False,mops_api_t05st01_and_t05st01_detail,https://mops.twse.com.tw/mops/#/web/t05st01,108,11,108/11/26,17:59:34,official_t05st01_announcement_timestamp_if_accepted,2019-11-26 17:59:34,本公司受邀參加富邦證券「2019第四季富邦投資論壇」,,,,,,unclassified_candidate,,,,,,,,,,,,False,non_matching_or_no_date_candidate,0,False,False,False,False,False,False,False,True,False
