ticker,market,report_period,announcement_date,announcement_time,subject,period_hit,financial_hit,actual_report_or_board_approval_hit,premeeting_notice_excluded,strict_subject_policy_hit,detail_policy_hit,relaxed_subject_policy_hit,detail_payload,detail_status,detail_text_excerpt,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
6669,TWSE,115Q1,115/02/26,16:31:55,董事會決議盈餘轉增資發行新股,False,False,True,False,False,False,False,"{""enterDate"": ""1150225"", ""serialNumber"": ""2"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/02/26 2.增資資金來源:盈餘轉增資 3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否 4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分): 新台幣3,716,815,820元 / 371,681,582股 5.採總括申報發行新股案件，本次發行金額及股數:不適用 6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用 7.每股面額:10元 8.發行價格:不適用 9.員工認購股數或配發金額:不適用 10.公開銷售股數:不適用 11.原股東認購或無償配發比例:每仟股無償配發2,000股 12.畸零股及逾期未認購",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/02/26,16:34:36,"董事會決議以私募方式辦理現金增資發行普通股及/
或以私募方式發行普通股參與海外存託憑證",False,False,True,False,False,False,False,"{""enterDate"": ""1150224"", ""serialNumber"": ""7"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/02/26 2.私募有價證券種類:普通股、發行普通股參與海外存託憑證 3.私募對象及其與公司間關係:策略性投資人；無 4.私募股數或張數:  擬提請股東會授權董事會，於普通股不超過18,000仟股之額度內，視市場狀況及本公  司需求，擇適當時機及籌資工具，依相關法令及以下籌資方式之辦理原則，擇一或以搭  配之方式辦理現金增資發行普通股參與發行海外存託憑證及/或現金增資發行普通股及  /或以私募方式辦理現金增資發行普通股及/或以私募方式發行普通股參與海外存託憑證 5.得私募額度:不超過18,000仟股 6.私募價格訂定之依據及合理性:私募價格之訂定將依據主管機關法令，",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/02/26,16:36:10,"董事會決議辦理現金增資發行普通股參與發行海外存託憑證
及/或現金增資發行普通股",False,False,True,False,False,False,False,"{""enterDate"": ""1150224"", ""serialNumber"": ""6"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/02/26 2.增資資金來源:辦理現金增資發行普通股參與發行海外存託憑證及/或  現金增資發行普通股 3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否 4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):  (1)發行總金額：未定  (2)發行股數：     擬提請股東會授權董事會，於普通股不超過18,000仟股之額度內，視市場狀況及本     公司需求，擇適當時機及籌資工具，依相關法令及以下籌資方式之辦理原則，擇一     或以搭配之方式辦理現金增資發行普通股參與發行海外存託憑證及/或現金增資發行     普通股及/或以私",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/02/26,16:36:59,董事會決議召開一一五年股東常會相關事宜,False,False,True,False,False,False,False,"{""enterDate"": ""1150224"", ""serialNumber"": ""1"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期：115/02/26 2.股東會召開日期：115/05/25 3.股東會召開地點：新北市汐止區新台五路一段94號2樓(東方科學園區C棟2樓會議室) 4.股東會召開方式(實體股東會/視訊輔助股東會/視訊股東會)：實體股東會 5.召集事由一：報告事項 (1)：一一四年度營業報告。 (2)：審計委員會查核報告。 (3)：員工酬勞及董事酬勞分派情形報告。 (4)：海外無擔保轉換公司債發行情形報告。 6.召集事由二：選任事項 (1)：第六屆董事(含獨立董事)選任案。 7.召集事由三：承認事項及討論事項 (1)：修訂本公司「公司章程」部分條文討論案。 (2)：一",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/02/26,16:43:48,"代子公司Wiwynn Technology Service Malaysia SDN. BHD.
公告向非關係人取得土地",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/02/26,22:32:37,(更正)董事會決議發行一一五年第一次限制員工權利新股,False,False,True,False,False,False,False,"{""enterDate"": ""1150226"", ""serialNumber"": ""5"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/02/26 2.預計發行價格:本次為無償發行，發行價格每股新台幣零元。 3.預計發行總額(股):發行總額為新台幣12,000,000元，每股面額新台幣10元， 共計1,200,000股。 4.既得條件: 員工自獲配(即增資基準日)限制員工權利新股屆滿一年，且於各既得期間屆滿當日仍 在職者，就每年公司整體績效指標決定可授與之總數內，依據員工個人績效評核指標 之結果，核定可獲得之股數： (1)公司整體績效指標： 公司既得期間屆滿之最近一年度或最近期經會計師查核簽證或核閱之合併財務報表為 基礎，設定以下權重。惟因國際或產業情勢致公司產生重大影響時，得經本公司薪資 報酬委員",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/03/03,12:11:58,依臺灣證券交易所指示澄清媒體報導,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/03/04,16:37:34,"代子公司Wiwynn Technology Service Malaysia SDN.BHD.
公告自地委建廠房營建工程一年內累積達五億元以上",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/03/04,16:39:20,"代子公司Wiwynn International Corporation公告取得營業用設備一年內累積達
新台幣五億元以上",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/03/04,16:40:11,"代子公司Wiwynn Technology Corporation公告取得營業用設備一年內累積達
新台幣五億元以上",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/03/13,16:11:11,代子公司Wiwynn Technology Corporation公告向非關係人取得土地,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/03/19,17:28:11,"公告本公司第二次海外無擔保可轉換公司債申請延長募集
期間三個月，業經金融監督管理委員會准予備查",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/03/25,20:44:25,公告本公司第二次海外無擔保可轉換公司債完成訂價,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/03/27,14:54:24,代子公司緯穎智造股份有限公司公告進行租賃改良及建築物改良,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/03/27,14:55:08,代⼦公司Wiwynn International Corporation公告向非關係人取得營業使用設備,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/03/31,14:04:18,"代子公司Wiwynn International Corporation依公開發行公司資金
貸與及背書保證處理準則第25條第1項第4款規定公告",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/04/20,16:07:57,代⼦公司Wiwynn Technology Corporation公告進行建築物改良,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/04/22,14:31:24,"(補充公告)本公司董事會決議於臺北市內湖區潭美段興建總部大樓
-簽訂機電工程合約",False,False,True,False,False,False,False,"{""enterDate"": ""1150422"", ""serialNumber"": ""1"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1. 原公告日期： 114/08/08 2. 簡述原公告申報內容： 本公司於114年8月8日董事會通過，擬以租地委建方式於不超過新台幣4,000,000仟元 預算內興建總部大樓 3. 變動緣由及主要內容： 本公司現與非關係人台灣動力工程股份有限公司簽訂機電工程合約，總金額為 新台幣980,000仟元(含稅) 4. 變動後對公司財務業務之影響： 無 5. 其他應敘明事項： 無",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/04/24,15:19:03,董事會決議變更員工酬勞轉增資發行新股事宜,False,False,True,False,False,False,False,"{""enterDate"": ""1150424"", ""serialNumber"": ""1"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.事實發生日:115/04/24 2.原公告申報日期:115/02/26 3.簡述原公告申報內容: 員工酬勞轉增資發行新股1,190,000,000元，以董事會決議日前一日(115/02/25)收盤價 4,060元計算，共發行新股293,103股 4.變動緣由及主要內容: 經115年4月24日董事會決議變更員工酬勞發放方式，改為全數以現金發放，不另行辦理 轉增資發行新股事宜。 5.變動後對公司財務業務之影響:無。 6.其他應敘明事項:無。 ",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/04/24,15:21:18,(更正)董事會決議發行一一五年第一次限制員工權利新股,False,False,True,False,False,False,False,"{""enterDate"": ""1150424"", ""serialNumber"": ""2"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/04/24 2.預計發行價格:本次為無償發行，發行價格每股新台幣零元。 3.預計發行總額(股):發行總額為新台幣12,000,000元，每股面額新台幣10元， 共計1,200,000股。 4.既得條件: 員工自獲配(即增資基準日)限制員工權利新股屆滿一年，且於各既得期間屆滿當日仍 在職者，就每年公司整體績效指標決定可授與之總數內，依據員工個人績效評核指標 之結果，核定可獲得之股數： (1)公司整體績效指標： 公司既得期間屆滿之最近一年度或最近期經會計師查核簽證或核閱之合併財務報表為 基礎，設定以下權重。惟因國際或產業情勢致公司產生重大影響時，得經本公司薪資 報酬委員",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/04/24,16:56:51,代子公司Wiwynn Technology Corporation公告取得二筆不動產使用權資產,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/04/24,16:57:54,"代子公司Wiwynn International Corporation新增背書保證金額
達處理準則第25條第1項第4款應公告相關事宜",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/04/28,15:56:36,"係因本公司有價證券於集中交易市場達公布注意交易資訊標
準，故公布相關財務業務等重大訊息，以利投資人區別瞭解",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/04/29,16:47:18,"公告本公司115年第一季合併財務報告董事會預計召開日期
為115年5月7日",True,True,False,True,False,False,True,"{""enterDate"": ""1150422"", ""serialNumber"": ""2"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,1.董事會召集通知日:115/04/29 2.董事會預計召開日期:115/05/07 3.預計提報董事會或經董事會決議之財務報告或 年度自結財務資訊年季:115年第一季合併財務報告 4.其他應敘明事項:無 ,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/07,16:34:19,"代重要子公司Wiwynn International Corporation公告
董事會決議辦理現金增資發行新股",False,False,True,False,False,False,False,"{""enterDate"": ""1150504"", ""serialNumber"": ""1"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/05/07 2.增資資金來源:現金增資 3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否 4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分): 總金額美金500,000仟元及普通股500,000仟股 5.採總括申報發行新股案件，本次發行金額及股數:不適用 6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用 7.每股面額:美金0.01元 8.發行價格:每股美金1元 9.員工認購股數或配發金額:不適用 10.公開銷售股數:不適用 11.原股東認購或無償配發比例:母公司緯穎科技服務(股)公司100%認購 12.畸",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/07,16:37:00,本公司董事會通過民國一一五年第一季合併財務報告,True,True,True,False,True,False,True,"{""enterDate"": ""1150504"", ""serialNumber"": ""2"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.提報董事會或經董事會決議日期:115/05/07 2.審計委員會通過日期:115/05/07 3.財務報告或年度自結財務資訊報導期間 起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01-115/03/31 4.1月1日累計至本期止營業收入(仟元):276,507,734 5.1月1日累計至本期止營業毛利(毛損) (仟元):20,881,168 6.1月1日累計至本期止營業利益(損失) (仟元):17,458,392 7.1月1日累計至本期止稅前淨利(淨損) (仟元):17,934,386 8.1月1日累計至本期止本期淨利(淨損) (仟元):14,114,409 9.1月",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/07,16:38:28,董事會決議通過對子公司Wiwynn International Corporation現金增資,False,False,True,False,False,False,False,"{""enterDate"": ""1150507"", ""serialNumber"": ""1"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: Wiwynn International Corporation(簡稱WYUS)普通股 2.事實發生日:115/5/7~115/5/7 3.董事會通過日期: 民國115年5月7日 4.其他核決日期: 不適用 5.交易數量、每單位價格及交易總金額: 交易總金額：美金500,000千元(約新台幣15,725,000千元) 6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 1.交易相對人:WYUS 2.與公司之關係:為本公司100%持有之子公司 7.交易相",False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/12,14:16:01,本公司受邀參加元大證券舉辦之2026年元大台灣科技日論壇,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/20,16:07:42,代⼦公司緯穎智造股份有限公司公告向非關係人取得營業使用設備,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/25,15:52:18,公告本公司115年股東常會重要決議事項,False,False,True,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/25,15:56:20,公告本公司115年股東常會董事(含獨立董事)全面改選案,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/25,15:58:49,公告本公司董事會選任董事長,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/25,16:08:03,"公告本公司股東會通過解除新任董事及其法人代表人競業
禁止之限制案",False,False,True,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/25,16:15:33,公告本公司第四屆審計委員會委員,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/25,16:17:27,公告本公司第三屆提名委員會委員,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/25,16:19:39,公告本公司第五屆薪資報酬委員會委員,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/25,16:21:56,公告本公司第三屆企業永續發展委員會委員,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/25,16:26:20,公告本公司115年除息基準日,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/26,13:52:44,本公司受邀參加Morgan Stanley舉辦之 Morgan Stanley Asia AI Summit 2026,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/28,14:57:30,代⼦公司Wiwynn International Corporation公告向非關係人取得營業使用設備,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/28,14:58:41,代⼦公司Wiwynn Technology Corporation公告向非關係人取得營業使用設備,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/05/28,15:00:18,代⼦公司Wiwynn Technology Corporation公告進行建築物改良,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/06/02,14:06:37,公告本公司調整現金股利配息率,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/06/26,16:30:52,"公告調整本公司第一次及第二次海外無擔保可轉換公司債
轉換價格",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/06/30,14:13:47,"代子公司Wiwynn Technology Service Malaysia SDN. BHD.
公告向非關係人取得供營業使用設備",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/06/30,14:16:05,"代子公司Wiwynn Technology Service Malaysia SDN. BHD.
公告向非關係人取得供營業使用設備",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,115Q1,115/07/01,13:41:34,本公司捐贈「財團法人緯穎永續基金會」,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/01/02,16:49:23,"代子公司Wiwynn International Corporation公告取得營業用設備一年內累積達
新台幣五億元以上",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/01/02,16:50:32,"代子公司Wiwynn Technology Corporation公告取得營業用設備一年內累積達
新台幣五億元以上",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/01/02,16:51:36,代⼦公司Wiwynn Technology Corporation公告進行建築物改良,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/01/02,16:52:34,"代子公司Wiwynn Mexico, S.A. de C.V.公告取得營業用設備一年內累積達
新台幣五億元以上",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/01/08,17:22:18,公告本公司一一四年第四季合併自結損益,True,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/09,17:03:28,代⼦公司Wiwynn Technology Corporation公告進行建築物改良,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/09,17:04:06,代子公司緯穎智造股份有限公司公告取得不動產使用權資產,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/10,22:14:53,董事會決議處分LiquidStack Holding B.V.全數股份,False,False,True,False,False,False,False,"{""enterDate"": ""1150210"", ""serialNumber"": ""1"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: LiquidStack Holding B.V.普通股 2.事實發生日:115/2/10~115/2/10 3.董事會通過日期: 民國115年2月10日 4.其他核決日期: 不適用 5.交易數量、每單位價格及交易總金額: 交易數量：普通股1,000,000股 處分金額：USD15,396,253 6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 交易相對人：Trane Technologies Investments Netherlands B.V. ",False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/13,15:42:11,"公告本公司114年度個體暨合併財務報告董事會預計召開
日期為115年2月26日",True,True,True,True,False,False,True,"{""enterDate"": ""1150203"", ""serialNumber"": ""1"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,1.董事會召集通知日:115/02/13 2.董事會預計召開日期:115/02/26 3.預計提報董事會或經董事會決議之財務報告或 年度自結財務資訊年季:114年度個體暨合併財務報告 4.其他應敘明事項:無 ,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/13,15:44:55,本公司114年第4季法人說明會,True,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:22:40,"代重要子公司Wiwynn International Corporation公告
董事會決議不分配114年度股利",True,False,True,False,False,False,False,"{""enterDate"": ""1150224"", ""serialNumber"": ""2"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,1.董事會決議日期:115/02/26 2.發放股利種類及金額:董事會決議不分配114年度股利。 3.其他應敘明事項:無。 ,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:23:09,"代重要子公司Wiwynn Technology Service Malaysia
SDN. BHD.公告董事會決議不分配114年度股利",True,False,True,False,False,False,False,"{""enterDate"": ""1150224"", ""serialNumber"": ""3"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,1.董事會決議日期:115/02/26 2.發放股利種類及金額:董事會決議不分配114年度股利。 3.其他應敘明事項:無。 ,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:23:28,"代重要子公司Wiwynn Mexico, S.A. de C.V.公告
董事會決議不分配114年度股利",True,False,True,False,False,False,False,"{""enterDate"": ""1150224"", ""serialNumber"": ""4"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,1.董事會決議日期:115/02/26 2.發放股利種類及金額:董事會決議不分配114年度股利。 3.其他應敘明事項:無。 ,False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:24:47,本公司董事會通過民國一一四年第四季合併財務報告,True,True,True,False,True,False,True,"{""enterDate"": ""1150224"", ""serialNumber"": ""5"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.提報董事會或經董事會決議日期:115/02/26 2.審計委員會通過日期:115/02/26 3.財務報告或年度自結財務資訊報導期間 起訖日期(XXX/XX/XX~XXX/XX/XX):114/01/01-114/12/31 4.1月1日累計至本期止營業收入(仟元):950,663,310 5.1月1日累計至本期止營業毛利(毛損) (仟元):78,454,023 6.1月1日累計至本期止營業利益(損失) (仟元):63,917,511 7.1月1日累計至本期止稅前淨利(淨損) (仟元):66,052,326 8.1月1日累計至本期止本期淨利(淨損) (仟元):51,118,163 9.1月",False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:28:07,董事會決議股利分派,False,False,True,False,False,False,False,"{""enterDate"": ""1150226"", ""serialNumber"": ""3"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1. 董事會擬議日期：115/02/26 2. 股利所屬年(季)度：114年 年度 3. 股利所屬期間：114/01/01 至 114/12/31 4. 股東配發內容： 　(1)盈餘分配之現金股利(元/股)：145.00000000 　(2)法定盈餘公積發放之現金(元/股)：0 　(3)資本公積發放之現金(元/股)：0 　(4)股東配發之現金(股利)總金額(元)：26,946,914,695 　(5)盈餘轉增資配股(元/股)：20.00000000 　(6)法定盈餘公積轉增資配股(元/股)：0 　(7)資本公積轉增資配股(元/股)：0 　(8)股東配股總股數(股)：371",False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:30:47,董事會決議員工酬勞轉增資發行新股,False,False,True,False,False,False,False,"{""enterDate"": ""1150225"", ""serialNumber"": ""1"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/02/26 2.增資資金來源:員工酬勞轉增資 3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否 4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分): 員工酬勞轉增資發行新股1,190,000,000元，以董事會決議日前一日(115/02/25)收盤價 4,060元計算，共發行新股293,103股 5.採總括申報發行新股案件，本次發行金額及股數:不適用 6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用 7.每股面額:10元 8.發行價格:不適用 9.員工認購股數或配發金額: 員工酬勞轉增資發行新股1,190",False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:31:50,董事會決議發行一一五年第一次限制員工權利新股,False,False,True,False,False,False,False,"{""enterDate"": ""1150226"", ""serialNumber"": ""2"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/02/26 2.預計發行價格:本次為無償發行，發行價格每股新台幣零元。 3.預計發行總額(股):發行總額為新台幣12,000,000元，每股面額新台幣10元， 共計1,200,000股。 4.既得條件: 員工自獲配(即增資基準日)限制員工權利新股屆滿一年，且於各既得期間屆滿當日仍 在職者，就每年公司整體績效指標決定可授與之總數內，依據員工個人績效評核指標 之結果，核定可獲得之股數： (1)公司整體績效指標： 公司既得期間屆滿之最近一年度或最近期經會計師查核簽證或核閱之合併財務報表為 基礎，設定以下權重。惟因國際或產業情勢致公司產生重大影響時，得經本公司薪資 報酬委員",False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:31:55,董事會決議盈餘轉增資發行新股,False,False,True,False,False,False,False,"{""enterDate"": ""1150225"", ""serialNumber"": ""2"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/02/26 2.增資資金來源:盈餘轉增資 3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否 4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分): 新台幣3,716,815,820元 / 371,681,582股 5.採總括申報發行新股案件，本次發行金額及股數:不適用 6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用 7.每股面額:10元 8.發行價格:不適用 9.員工認購股數或配發金額:不適用 10.公開銷售股數:不適用 11.原股東認購或無償配發比例:每仟股無償配發2,000股 12.畸零股及逾期未認購",False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:34:36,"董事會決議以私募方式辦理現金增資發行普通股及/
或以私募方式發行普通股參與海外存託憑證",False,False,True,False,False,False,False,"{""enterDate"": ""1150224"", ""serialNumber"": ""7"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/02/26 2.私募有價證券種類:普通股、發行普通股參與海外存託憑證 3.私募對象及其與公司間關係:策略性投資人；無 4.私募股數或張數:  擬提請股東會授權董事會，於普通股不超過18,000仟股之額度內，視市場狀況及本公  司需求，擇適當時機及籌資工具，依相關法令及以下籌資方式之辦理原則，擇一或以搭  配之方式辦理現金增資發行普通股參與發行海外存託憑證及/或現金增資發行普通股及  /或以私募方式辦理現金增資發行普通股及/或以私募方式發行普通股參與海外存託憑證 5.得私募額度:不超過18,000仟股 6.私募價格訂定之依據及合理性:私募價格之訂定將依據主管機關法令，",False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:36:10,"董事會決議辦理現金增資發行普通股參與發行海外存託憑證
及/或現金增資發行普通股",False,False,True,False,False,False,False,"{""enterDate"": ""1150224"", ""serialNumber"": ""6"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期:115/02/26 2.增資資金來源:辦理現金增資發行普通股參與發行海外存託憑證及/或  現金增資發行普通股 3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否 4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):  (1)發行總金額：未定  (2)發行股數：     擬提請股東會授權董事會，於普通股不超過18,000仟股之額度內，視市場狀況及本     公司需求，擇適當時機及籌資工具，依相關法令及以下籌資方式之辦理原則，擇一     或以搭配之方式辦理現金增資發行普通股參與發行海外存託憑證及/或現金增資發行     普通股及/或以私",False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:36:59,董事會決議召開一一五年股東常會相關事宜,False,False,True,False,False,False,False,"{""enterDate"": ""1150224"", ""serialNumber"": ""1"", ""companyId"": ""6669"", ""marketKind"": ""sii""}",ok,"1.董事會決議日期：115/02/26 2.股東會召開日期：115/05/25 3.股東會召開地點：新北市汐止區新台五路一段94號2樓(東方科學園區C棟2樓會議室) 4.股東會召開方式(實體股東會/視訊輔助股東會/視訊股東會)：實體股東會 5.召集事由一：報告事項 (1)：一一四年度營業報告。 (2)：審計委員會查核報告。 (3)：員工酬勞及董事酬勞分派情形報告。 (4)：海外無擔保轉換公司債發行情形報告。 6.召集事由二：選任事項 (1)：第六屆董事(含獨立董事)選任案。 7.召集事由三：承認事項及討論事項 (1)：修訂本公司「公司章程」部分條文討論案。 (2)：一",False,False,False,False,False,False,True,False
6669,TWSE,114Q4,115/02/26,16:43:48,"代子公司Wiwynn Technology Service Malaysia SDN. BHD.
公告向非關係人取得土地",False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False
