source,period,url,retrieved_path,content_type,http_status,sha256,bytes,notes
browser_cdp_capture,live,https://www.sitca.org.tw/image/bg_th_blue.gif,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_10.html,image/gif,200,1efabd6d32c446cf8119aa1fd75e1ebf4624cd02ce051ef557d3e2f011488374,371,sitca_live_in2421
browser_cdp_capture,live,https://www.sitca.org.tw/image/bg_td_blue.gif,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_11.html,image/gif,200,bbbef097151f4080d978ae5b9d443c0ea99cf056e372e84f15b95098524e142b,371,sitca_live_in2421
browser_cdp_capture,live,https://www.sitca.org.tw/image/MorningStar.jpg,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_12.html,image/jpeg,200,543f1a8d7d58c0b2ca0031a0124140d2e9d348c49198f92194a597e986eb0901,16121,sitca_live_in2421
browser_cdp_capture,live,https://www.sitca.org.tw/image/ico_sitca.ico,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_13.html,image/x-icon,200,548055e352d512bd9f55ef1c305ee7dc5d73cca7e31fbc5eee8d644ba21feb93,1150,sitca_live_in2421
browser_cdp_capture,live,https://www.sitca.org.tw/ROC/Industry/IN2421.aspx,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2014Q4_14.html,text/html; charset=utf-8,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,sitca_live_in2421_2014Q4
browser_cdp_capture,live,https://www.sitca.org.tw/WDataStyle.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2014Q4_15.html,text/css,200,389fd22b61503b676e1d03ddc61fb4ceb38dde79298c2e5b4fa8725b14d306be,1486,sitca_live_in2421_2014Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/mod_settings.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2014Q4_16.html,text/css,200,75e1e28046223e4973e410cbb616679edf1e58fd709173c2a22c71ba1c8e4db6,4411,sitca_live_in2421_2014Q4
browser_cdp_capture,live,https://www.sitca.org.tw/lib/tablerow.js,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2014Q4_17.html,application/x-javascript,200,1f7a983c0ad964ab0f6ac465b74e6c57454ca7f5d5dea23158976a2cb6da438e,589,sitca_live_in2421_2014Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/menu.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2014Q4_18.html,text/html,404,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,sitca_live_in2421_2014Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/table1.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2014Q4_19.html,text/css,200,06e11187bf9970e707f341c0d2ceb308c05671628448b2ebc12fcf2582fda79f,3138,sitca_live_in2421_2014Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/layout1.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2014Q4_20.html,text/css,200,223660a710db745197b6ba170919fa9a239fcb7f238e7b58704d9d141acbedaa,15904,sitca_live_in2421_2014Q4
browser_cdp_capture,live,https://www.sitca.org.tw/image/MorningStar.jpg,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2014Q4_21.html,image/jpeg,200,eb62ee2eb4058b02fc5f56241d6a993f62146e781482e0b669e166734b43b71d,20900,sitca_live_in2421_2014Q4
browser_cdp_capture,live,https://www.sitca.org.tw/image/Bt_query.gif,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2014Q4_22.html,image/gif,200,9c81bf0c05a596306946b546a1dcaf7a466c0452855700c4d4b20d34420d4536,959,sitca_live_in2421_2014Q4
browser_cdp_capture,live,https://www.sitca.org.tw/Common/popcalendarfordata.htm,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2014Q4_23.html,text/html,200,44364d2de11b5a241e037adf88fa2a87f334a724de9ec7f75cf549bdaac91e6d,7627,sitca_live_in2421_2014Q4
browser_cdp_capture,live,https://www.sitca.org.tw/ROC/Industry/IN2421.aspx,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2016Q1_24.html,text/html; charset=utf-8,200,38543bd86170b84eaee5f54d7920a4ac83203cb4b6d3cf7c3a3c82e3e78be5dc,9899,sitca_live_in2421_2016Q1
browser_cdp_capture,live,https://www.sitca.org.tw/WDataStyle.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2016Q1_25.html,text/css,200,389fd22b61503b676e1d03ddc61fb4ceb38dde79298c2e5b4fa8725b14d306be,1486,sitca_live_in2421_2016Q1
browser_cdp_capture,live,https://www.sitca.org.tw/css/mod_settings.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2016Q1_26.html,text/css,200,75e1e28046223e4973e410cbb616679edf1e58fd709173c2a22c71ba1c8e4db6,4411,sitca_live_in2421_2016Q1
browser_cdp_capture,live,https://www.sitca.org.tw/lib/tablerow.js,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2016Q1_27.html,application/x-javascript,200,1f7a983c0ad964ab0f6ac465b74e6c57454ca7f5d5dea23158976a2cb6da438e,589,sitca_live_in2421_2016Q1
browser_cdp_capture,live,https://www.sitca.org.tw/css/menu.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2016Q1_28.html,text/html,404,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,sitca_live_in2421_2016Q1
browser_cdp_capture,live,https://www.sitca.org.tw/css/table1.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2016Q1_29.html,text/css,200,06e11187bf9970e707f341c0d2ceb308c05671628448b2ebc12fcf2582fda79f,3138,sitca_live_in2421_2016Q1
browser_cdp_capture,live,https://www.sitca.org.tw/css/layout1.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2016Q1_30.html,text/css,200,223660a710db745197b6ba170919fa9a239fcb7f238e7b58704d9d141acbedaa,15904,sitca_live_in2421_2016Q1
browser_cdp_capture,live,https://www.sitca.org.tw/image/MorningStar.jpg,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2016Q1_31.html,image/jpeg,200,eb62ee2eb4058b02fc5f56241d6a993f62146e781482e0b669e166734b43b71d,20900,sitca_live_in2421_2016Q1
browser_cdp_capture,live,https://www.sitca.org.tw/image/Bt_query.gif,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2016Q1_32.html,image/gif,200,9c81bf0c05a596306946b546a1dcaf7a466c0452855700c4d4b20d34420d4536,959,sitca_live_in2421_2016Q1
browser_cdp_capture,live,https://www.sitca.org.tw/Common/popcalendarfordata.htm,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2016Q1_33.html,text/html,200,44364d2de11b5a241e037adf88fa2a87f334a724de9ec7f75cf549bdaac91e6d,7627,sitca_live_in2421_2016Q1
browser_cdp_capture,live,https://www.sitca.org.tw/ROC/Industry/IN2421.aspx,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2021Q4_34.html,text/html; charset=utf-8,200,b51780aeede8b7bef6c6c5810daf62124d54fdd5d3e63348384221c9d7cc9bfc,9899,sitca_live_in2421_2021Q4
browser_cdp_capture,live,https://www.sitca.org.tw/WDataStyle.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2021Q4_35.html,text/css,200,389fd22b61503b676e1d03ddc61fb4ceb38dde79298c2e5b4fa8725b14d306be,1486,sitca_live_in2421_2021Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/mod_settings.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2021Q4_36.html,text/css,200,75e1e28046223e4973e410cbb616679edf1e58fd709173c2a22c71ba1c8e4db6,4411,sitca_live_in2421_2021Q4
browser_cdp_capture,live,https://www.sitca.org.tw/lib/tablerow.js,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2021Q4_37.html,application/x-javascript,200,1f7a983c0ad964ab0f6ac465b74e6c57454ca7f5d5dea23158976a2cb6da438e,589,sitca_live_in2421_2021Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/menu.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2021Q4_38.html,text/html,404,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,sitca_live_in2421_2021Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/table1.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2021Q4_39.html,text/css,200,06e11187bf9970e707f341c0d2ceb308c05671628448b2ebc12fcf2582fda79f,3138,sitca_live_in2421_2021Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/layout1.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2021Q4_40.html,text/css,200,223660a710db745197b6ba170919fa9a239fcb7f238e7b58704d9d141acbedaa,15904,sitca_live_in2421_2021Q4
browser_cdp_capture,live,https://www.sitca.org.tw/image/MorningStar.jpg,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2021Q4_41.html,image/jpeg,200,eb62ee2eb4058b02fc5f56241d6a993f62146e781482e0b669e166734b43b71d,20900,sitca_live_in2421_2021Q4
browser_cdp_capture,live,https://www.sitca.org.tw/image/Bt_query.gif,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2021Q4_42.html,image/gif,200,9c81bf0c05a596306946b546a1dcaf7a466c0452855700c4d4b20d34420d4536,959,sitca_live_in2421_2021Q4
browser_cdp_capture,live,https://www.sitca.org.tw/Common/popcalendarfordata.htm,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2021Q4_43.html,text/html,200,44364d2de11b5a241e037adf88fa2a87f334a724de9ec7f75cf549bdaac91e6d,7627,sitca_live_in2421_2021Q4
browser_cdp_capture,live,https://www.sitca.org.tw/ROC/Industry/IN2421.aspx,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2023Q4_44.html,text/html; charset=utf-8,200,dec611307d7efa9ab53ab8798d2171669dc6c099f09e97e3fca4ad92249299f7,9899,sitca_live_in2421_2023Q4
browser_cdp_capture,live,https://www.sitca.org.tw/WDataStyle.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2023Q4_45.html,text/css,200,389fd22b61503b676e1d03ddc61fb4ceb38dde79298c2e5b4fa8725b14d306be,1486,sitca_live_in2421_2023Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/mod_settings.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2023Q4_46.html,text/css,200,75e1e28046223e4973e410cbb616679edf1e58fd709173c2a22c71ba1c8e4db6,4411,sitca_live_in2421_2023Q4
browser_cdp_capture,live,https://www.sitca.org.tw/lib/tablerow.js,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2023Q4_47.html,application/x-javascript,200,1f7a983c0ad964ab0f6ac465b74e6c57454ca7f5d5dea23158976a2cb6da438e,589,sitca_live_in2421_2023Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/menu.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2023Q4_48.html,text/html,404,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,sitca_live_in2421_2023Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/table1.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2023Q4_49.html,text/css,200,06e11187bf9970e707f341c0d2ceb308c05671628448b2ebc12fcf2582fda79f,3138,sitca_live_in2421_2023Q4
browser_cdp_capture,live,https://www.sitca.org.tw/css/layout1.css,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2023Q4_50.html,text/css,200,223660a710db745197b6ba170919fa9a239fcb7f238e7b58704d9d141acbedaa,15904,sitca_live_in2421_2023Q4
browser_cdp_capture,live,https://www.sitca.org.tw/image/MorningStar.jpg,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2023Q4_51.html,image/jpeg,200,eb62ee2eb4058b02fc5f56241d6a993f62146e781482e0b669e166734b43b71d,20900,sitca_live_in2421_2023Q4
browser_cdp_capture,live,https://www.sitca.org.tw/image/Bt_query.gif,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2023Q4_52.html,image/gif,200,9c81bf0c05a596306946b546a1dcaf7a466c0452855700c4d4b20d34420d4536,959,sitca_live_in2421_2023Q4
browser_cdp_capture,live,https://www.sitca.org.tw/Common/popcalendarfordata.htm,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\sitca_live_in2421_2023Q4_53.html,text/html,200,44364d2de11b5a241e037adf88fa2a87f334a724de9ec7f75cf549bdaac91e6d,7627,sitca_live_in2421_2023Q4
browser_cdp_capture,live,https://www.yuantaetfs.com/product/detail/0050/ratio,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_0_54.html,text/html; charset=utf-8,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,yuanta_live_0
browser_cdp_capture,live,https://analytics.google.com/g/collect?v=2&tid=G-BPBFF9DK00&gtm=45je66o1v9103244172z89103227232za20gzb9103227232zd9103227232&_p=1782725044184&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AAAAAGAC&are=1&cid=1789609142.1782725045&frm=0&pscdl=noapi&rcb=11&sr=800x600&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B149.0.7827.197%7CChromium%3B149.0.7827.197%7CNot)A%253BBrand%3B24.0.0.0&uam=&uamb=0&uap=Windows&uapv=19.0.0&uaw=0&ul=zh-tw&gaf=2&_s=1&tag_exp=115616985~115938466~115938468~119027224~119348850~119576891~119576895&sid=1782725044&sct=1&seg=0&dl=https%3A%2F%2Fwww.yuantaetfs.com%2Fproduct%2Fdetail%2F0050%2Fratio&dt=(0050)%E5%85%83%E5%A4%A7%E5%8F%B0%E7%81%A3%E5%8D%93%E8%B6%8A50%E8%AD%89%E5%88%B8%E6%8A%95%E8%B3%87%E4%BF%A1%E8%A8%97%E5%9F%BA%E9%87%91%20-%20%E6%8C%81%E8%82%A1%E6%AF%94%E9%87%8D%20%7C%20%E5%85%83%E5%A4%A7%E6%8A%95%E4%BF%A1%20YuantaETFs&en=page_view&_fv=1&_nsi=1&_ss=1&tfd=1526,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_0_55.html,text/plain,204,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,yuanta_live_0
browser_cdp_capture,live,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=1167383389&t=pageview&_s=1&dl=https%3A%2F%2Fwww.yuantaetfs.com%2Fproduct%2Fdetail%2F0050%2Fratio&dp=%2Fproduct%2Fdetail%2F0050%2Fratio&ul=zh-tw&dt=(0050)%E5%85%83%E5%A4%A7%E5%8F%B0%E7%81%A3%E5%8D%93%E8%B6%8A50%E8%AD%89%E5%88%B8%E6%8A%95%E8%B3%87%E4%BF%A1%E8%A8%97%E5%9F%BA%E9%87%91%20-%20%E6%8C%81%E8%82%A1%E6%AF%94%E9%87%8D%20%7C%20%E5%85%83%E5%A4%A7%E6%8A%95%E4%BF%A1%20YuantaETFs&sr=800x600&vp=747x484&_u=aADAAEABEAAAACgCI~&jid=1419745973&gjid=1768300602&cid=1789609142.1782725045&tid=UA-53596862-2&_gid=290633728.1782725045&_r=1&_slc=1&z=1627863352,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_0_56.html,text/plain,200,ba50c5dc38a3e7bed57821a33e14ce1aa44c1c410078a4dfcba657c5b96d4633,15,yuanta_live_0
browser_cdp_capture,live,https://tr.line.me/tag.gif?b_id=35a7c532-17db-45a1-b65d-c4e86a1084eb&b_u=https%3A%2F%2Fwww.yuantaetfs.com%2Fproduct%2Fdetail%2F0050%2Fratio&b_d=www.yuantaetfs.com&b_p=%2Fproduct%2Fdetail%2F0050%2Fratio&b_t=(0050)%E5%85%83%E5%A4%A7%E5%8F%B0%E7%81%A3%E5%8D%93%E8%B6%8A50%E8%AD%89%E5%88%B8%E6%8A%95%E8%B3%87%E4%BF%A1%E8%A8%97%E5%9F%BA%E9%87%91%20-%20%E6%8C%81%E8%82%A1%E6%AF%94%E9%87%8D%20%7C%20%E5%85%83%E5%A4%A7%E6%8A%95%E4%BF%A1%20YuantaETFs&c_t=lap&t_id=84932248-a9f6-4444-b769-79fe0f259e18&s_id=c1dfd641-87f2f3a6&x4=100&e=pv&v=3.6.0&_t=1782725044580,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_0_57.html,image/gif,200,cf4724b2f736ed1a0ae6bc28f1ead963d9cd2c1fd87b6ef32e7799fc1c5c8bda,43,yuanta_live_0
browser_cdp_capture,live,https://etfapi.yuantaetfs.com/ectranslation/api/trans?APIType=ETFBackstage&CompanyName=YUANTAFUNDS&PageName=%2Fproduct%2Fdetail%2F0050%2Fratio&DeviceId=a4745e7e-7f6b-4ce0-a71c-cb13fd6ab1e2&FuncId=ETFService%2FGetContact&AppName=ETF&Device=4&Platform=ETF,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629\raw_sources\yuanta_live_0_58.json,application/json; charset=utf-8,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,yuanta_live_0
