source_id,raw_file_path,source_url_or_reference,document_date,covered_effective_start,covered_effective_end,source_type,archive_status,checksum_sha256,notes
2014Q4_yuantaetfs_download_20220526050142_5_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_5_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/download,2014-12-31,2014-12-31,2014-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,4c32fab037a5c714c94501578ab7ece95857fbd6a8a72f8a9964f65ff3daa535,content_type=text/html; charset=utf-8; is_pdf=False
2014Q4_yuantaetfs_download_20220526050142_6_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_6_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2014-12-31,2014-12-31,2014-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,ac823dddd0d60b5fc3565641653787422a8077e46c296ed2f1a06ba222ab32e9,content_type=text/html; charset=utf-8; is_pdf=False
2014Q4_yuantaetfs_download_20220526050142_7_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_7_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E8%B2%B7%E5%9B%9E%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2014-12-31,2014-12-31,2014-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,d21627a70dabbe2affba3a6415b479312d7f9fc4c94baea11c10159ce2f1868a,content_type=text/html; charset=utf-8; is_pdf=False
2014Q4_yuantaetfs_download_20220526050142_8_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2014Q4_yuantaetfs_download_20220526050142_8_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002F%E7%8F%BE%E9%87%91%E6%9B%BF%E4%BB%A3%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2014-12-31,2014-12-31,2014-12-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,a332edfa637e60954f7021ae7500dc210d5fa677f179faccfb69c14f88d8b2c6,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_basic_information_20211129022344,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344__product_detail_0050_Basic_information.html,https://web.archive.org/web/20211129022344id_/https://www.yuantaetfs.com/product/detail/0050/Basic_information,2016-03-31,2016-03-31,2016-03-31,html_snapshot_evidence,downloaded_html_snapshot,35bac3a6508152f21c98d7096b054739eb3be807c635a2041a3697269dcc25ca,mimetype=unknown_from_availability; original=https://www.yuantaetfs.com/product/detail/0050/Basic_information
2016Q1_yuantaetfs_basic_information_20211129022344_1_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_1_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/Basic_information,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,f5244617f6c3539672d02571eabfb47a38de15f4c27411a901e22a7ea0f1690c,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_basic_information_20211129022344_2_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_2_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/ratio,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,c92cedaf33b1907c745a4e40adebdf9ade2dc3c61684a9baf31091259ca36dd0,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_basic_information_20211129022344_3_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_3_original_download_candidate.html,https://www.yuantaetfs.com/tradeInfo/pcf/0050,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,d9b9ef6a6e15c61fc81316c0f93b4d34f63b5c558dc55b25396c8a73b85aa6c1,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_basic_information_20211129022344_4_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_4_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/PD,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,b11c00292ddc56f8259262b1c2ebd8bb9eb9007f746dcd5b44a6f45eea123606,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_basic_information_20211129022344_5_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_5_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/download,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,deb94b48feb969ca3ba4be7405891e3f3b2af84d72a5b5099a7845f1d4fde0ca,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_basic_information_20211129022344_7_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_7_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,6817eedc25a3b05565f1e346015d14bb411bed89f2a4c86da2a1fe73bbbbd2e3,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_basic_information_20211129022344_8_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_basic_information_20211129022344_8_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E8%B2%B7%E5%9B%9E%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,882140e4a687b86c9b82acc3828e2ca315bfe301c93980c075a0388c913f6d97,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_ratio_20220526044621,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621__product_detail_0050_ratio.html,https://web.archive.org/web/20220526044621id_/https://www.yuantaetfs.com/product/detail/0050/ratio,2016-03-31,2016-03-31,2016-03-31,html_snapshot_evidence,downloaded_html_snapshot,6a5e23e464417eb8e51be5d8806d77fb5e277d9db04083739bb52c83d796631c,mimetype=unknown_from_availability; original=https://www.yuantaetfs.com/product/detail/0050/ratio
2016Q1_yuantaetfs_ratio_20220526044621_1_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_1_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/Basic_information,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,843b3725d0e16e13ea021c94026d0913bff31f875445be14cf26ef87f65e0473,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_ratio_20220526044621_2_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_2_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/ratio,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,17c7710fc7f195935ec65884f9b483b10eff8c1511f9d6291573ad69003e0848,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_ratio_20220526044621_3_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_3_original_download_candidate.html,https://www.yuantaetfs.com/tradeInfo/pcf/0050,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,abde009db1c28500c28fd7116bb450c7c52851d0cf80c3f06c24814802be0f7b,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_ratio_20220526044621_4_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_4_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/PD,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,08e115b15ada98be15b6692c1dd7be52405540dc3243c14ea2f626ca9c4afe7b,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_ratio_20220526044621_5_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_5_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/download,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,90cdfee4e755149e593621e150729bfec48d98d0b2700ad44f5716154e2b928a,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_ratio_20220526044621_6_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_6_original_download_candidate.html,https://mis.taifex.com.tw/futures/RegularSession/EtfProducts/Futures/,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,d28de7c8794c0677a7782f384935c62d9852f3e1236942d2aee817b8cca9c018,content_type=text/html; is_pdf=False
2016Q1_yuantaetfs_ratio_20220526044621_7_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_7_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E7%94%B3%E8%B3%BC%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,770a3b8f3bb96f44a55f055aa4ae82fb8e12bb83291b5a2ad8d5aed204fd4c6b,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_ratio_20220526044621_8_original_pdf_url,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_ratio_20220526044621_8_original_pdf_url.html,https://www.yuantaetfs.com/product/detail/0050/%5Cu002F%5Cu002Fapi.yuantafunds.com%5Cu002FECImage%5Cu002FETFBackstage%5Cu002Ffile%5Cu002FETFFileDownload%5Cu002FETF%E8%B2%B7%E5%9B%9E%E6%92%A4%E5%9B%9E%E7%94%B3%E8%AB%8B%E6%9B%B8.pdf,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,0d6e1c286dd0ad1cd1c728f7ab31e3d398bbceda9b649fa2db8288648450bcfc,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_download_20220526050142,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142__product_detail_0050_download.html,https://web.archive.org/web/20220526050142id_/https://www.yuantaetfs.com/product/detail/0050/download,2016-03-31,2016-03-31,2016-03-31,html_snapshot_evidence,downloaded_html_snapshot,6edbca277916332c57dad59682790ef6bfa56503ce417b66cabf7785d1e0fe44,mimetype=unknown_from_availability; original=https://www.yuantaetfs.com/product/detail/0050/download
2016Q1_yuantaetfs_download_20220526050142_1_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_1_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/Basic_information,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,2e71fc333d4c48d74b5913775b919bdcdd2f5e4b1706e183f96da6769c3c5240,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_download_20220526050142_2_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_2_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/ratio,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,5ab3d45e0e2e87162820aa0a2554a1a6eaaaf0196e6c1893c061048047bf939f,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_download_20220526050142_3_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_3_original_download_candidate.html,https://www.yuantaetfs.com/tradeInfo/pcf/0050,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,a3bec825f54803128003b69905ee74c97515adad82254c2ecf0c57e57f3e2ade,content_type=text/html; charset=utf-8; is_pdf=False
2016Q1_yuantaetfs_download_20220526050142_4_original_download_candidate,outputs/radar_tw50_0050_archived_html_crawler_201411_202312_20260629/raw_sources/2016Q1_yuantaetfs_download_20220526050142_4_original_download_candidate.html,https://www.yuantaetfs.com/product/detail/0050/PD,2016-03-31,2016-03-31,2016-03-31,download_candidate_non_pdf,downloaded_non_pdf_candidate,90c4be2abbf5263ff152c1784cdd7613036d47fba4302a9e8e9f80e86917edc3,content_type=text/html; charset=utf-8; is_pdf=False
