file,bytes,sha256
network_checkpoints/adjusted/3105.json.gz,1934,478a48bc98ce7f871582317e30db9e42f902dc59ff36d9292adacbd4f8e38afe
network_checkpoints/adjusted/3260.json.gz,710,5d96e90a7787f295b050b6e9aa1b2facfbcdfeb602e6f2ac8126d20785af0dd8
network_checkpoints/adjusted/3529.json.gz,781,d9d93a992b32c5176f5585222cb138fb1701a280d6ad75ac70e93e0d1cb21458
network_checkpoints/adjusted/3630.json.gz,593,18944d42e509e131cd4ef7679a238db1dad522fd27a39c008b4461f79d37368a
network_checkpoints/adjusted/3665.json.gz,838,e2391e35b165f6fe37d6c0d2d9c5d91ae9e49c895ffc15f376ddf6ee5823b77c
network_checkpoints/adjusted/3689.json.gz,767,1150c07bf7c02b705760c8cc2534334aae87f1cd8d338b3fb53de3c83c36dae8
network_checkpoints/adjusted/4123.json.gz,2963,c7bb8bc051ed8a5c187b6fc3d5464cab76466d9426707daacaa1177d2f11d07f
network_checkpoints/adjusted/4721.json.gz,8643,d8f46d0585cdb35c5edc3db1a7f6b5ed36a077e11174a4989661003be6aa3511
network_checkpoints/adjusted/4906.json.gz,5577,594628fa8f13ff19165da2f7fb06b783723c88198eadca94d1220ec79363d682
network_checkpoints/adjusted/4927.json.gz,1595,984611d36d6323da0b465cfabca77b4c0776914bbe6cd37b36ef2f7532a25b84
network_checkpoints/adjusted/4938.json.gz,932,eab8bae58673397faedce9d374d71fe7f0c9c7d65bdfabaa5a07b09dbc21afc2
network_checkpoints/adjusted/4967.json.gz,743,730979ba2f7477e8cb388cfeb8856f83ae0c820f9ca1aeee505fc93f94af8921
network_checkpoints/adjusted/4991.json.gz,5796,fb618bafb8d2173630abcf81e753d88d5df01ca335faf74e093b20afbd1e77fb
network_checkpoints/adjusted/5434.json.gz,1952,920ce45a699cb6daa79958708720bfbdb907ee7eb62a27395b851357c62fee5b
network_checkpoints/adjusted/6153.json.gz,5425,f41eab8e5a01db38deb9edd2c0f373bffb95e30ffa7b9b1dc01dd878cfdc5b3b
network_checkpoints/adjusted/6187.json.gz,5787,feab0a442db70cfd2a46594f1740377b4d39c6851bd5b9ae697525688faa1a2f
network_checkpoints/adjusted/6197.json.gz,1064,5191043b34b1d5ca58fa7d1d706dd261c41baa5e757d5f6b42f72769e5cb3064
network_checkpoints/adjusted/6202.json.gz,685,4df20e3aabf2b949f66f138099c98306e42a5d3db1b00a3d096661ed39aaf0e7
network_checkpoints/adjusted/6279.json.gz,737,cfabcefe2699ad7ee05ba77b9a4b6fb1d4d1e1c7516ff2a1e4df5a74556e3ba3
network_checkpoints/adjusted/6411.json.gz,2285,4c46d34350ec6086cf3829e99e9eca3e1fe13e382ccb739b4a066b7241816b84
network_checkpoints/adjusted/6485.json.gz,6856,2a7e17785344cdf1b823af398f3b5f8c86a9ad8370b00c6cd0578587302be312
network_checkpoints/adjusted/6558.json.gz,2724,eaff70f598bf562938b5bb8c1b2fc640156267cfd0dddecb6b7e6f717da0e9b9
network_checkpoints/adjusted/8261.json.gz,1408,3fd3c8975ccb88c0011eac97749962037a93c28dfad31d5bbcbb2d157ce56af7
network_checkpoints/adjusted/8942.json.gz,1798,48c3f7b57f5a457c86fd759d70e40583c6e2c70b8be506f804895d8283c59192
network_checkpoints/adjusted/9910.json.gz,2011,2c28547a8c67f29d313314b3a95b6c60af79cf611ea647dc173ffbd50a77b010
network_checkpoints/raw/TWSE/2015-03-30.json.gz,7443,689393ae2c8b73bce1113620421af12f8aa6aae8bee6d3a2c5d62db7293ad319
network_checkpoints/raw/TWSE/2015-11-10.json.gz,7572,834dc04dbb927253899a98870af92da4d11a0be06704b705e1fe23bbc7a5d080
network_checkpoints/raw/TWSE/2016-03-31.json.gz,7643,931f0fcdad44e3f7ad8253f253bb54d637682f47b32f4018e51955bdd7cdf8cd
network_checkpoints/raw/TWSE/2016-06-17.json.gz,7760,9ce9c6293be97ee3e8aa169666bbfc792f0bc3c1c7a4ec39e515fd25d3361682
network_checkpoints/raw/TWSE/2024-05-10.json.gz,9993,d5edd587b6769ae8a2ec09890dfaf8d1164526280ed8f4f157b35e7d2f51f219
one_shot_checkpoint_reusability_audit.csv,451,4df07e4a96bd1ad4ce72cebdb71af524dfb9848a3a13a821ebf18024b3851216
progress.json,1014,783529cb2c7b1fa15c71259f281eb1a6d8acd3670731283066054a56b38b5675
readiness_for_core_shifted_path_close_absorption.json,972,59db29d3cb3737a7098a756904b7d617b7cfff926996b68643a71b39005f7c5f
readiness_for_core_shifted_path_local_close_absorption.json,893,7dda3e52219803d8b135303eef90c70bae885c476d539a91d7478c1c45564bde
requested_vs_actual_local_extraction.csv,229,4f651b8d4e2a1a3b56b2466e6698587aa1c5287d2ede9705b6254fd13cee7f89
reusable_combined_close_index.csv.gz,8871936,7262ce7e6112b0f051ab805727d2c411c5915029ef1a5333ca8dc4e342f63d10
reusable_one_shot_close_index.csv.gz,8069571,d1afd38f4cfdd49d7f0ce15bac4880650cefbd1e2c7daa2fce6da614f737a236
shifted_path_adjusted_exact_authority.csv.gz,31246,b2bc61a636617a59b1850f466035b17a66f44f759ae35e00d70f3fb4ae233f8f
shifted_path_adjusted_local_extraction_patch.csv.gz,2165,9cd20653e8225bbbcf5089d0344ebd2e9f12b399be0c7376b578bb476941bfd8
shifted_path_adjusted_local_remaining_blocked.csv.gz,32880,cb37849fa0e6810fbb1d19739b9ea03dc9854255bb6baea2985a3c0da40cdc00
shifted_path_combined_adjusted_close_patch.csv.gz,101597,c81d2010def2c46d3ee5c47429acbcf8f30e27dd84648ae887e1bb29681f8991
shifted_path_combined_official_raw_close_patch.csv.gz,893,83113bfce82df071deeca392c74ce32feff8b62fc18450bd85033752ad167eb6
shifted_path_raw_exact_authority.csv,2727,b953863419f160786f74275b7489800b95d3a75f72419fad11a43c753b2d9f64
shifted_path_raw_local_extraction_patch.csv.gz,190,54b5184ee008e6750758a1723c7bd6effbb6119883ba5079d4d2e47952f7f109
shifted_path_raw_local_remaining_blocked.csv,5323,03cb0b52dd39417805a1717821fbdfe3b5640817a4b245d6674d22140dfd0fa2
