ticker,query_year_roc,query_month,announcement_date_roc,announcement_time,market_available_at,subject,event_type,cash_dividend_per_share,ex_date,payment_date,effective_date,resumption_date,event_date_in_held_authority,holder_scale_exclusion,accepted_cash_distribution_event,accepted_capital_change_event,detail_excerpt,detail_source_url,detail_response_hash,future_data_violation_count
1216,106,01,106/01/16,16:20:49,2017-01-16 16:20:49,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:106/01/16 2.發放股利種類及金額:發放現金股利總金額為人民幣6億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,3d917ba5d03300c62df2778c6827c677aa089c51a2b6cb246cd619ed480ccd54,0
1216,106,01,106/01/16,16:21:53,2017-01-16 16:21:53,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:106/01/16 2.發放股利種類及金額:發放現金股利總金額為人民幣6億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,4eb46e99ff8468527053af371d96a79b4a9104c707ce4abc0eec5c7a07aa286a,0
1216,106,03,106/03/24,16:40:54,2017-03-24 16:40:54,"代重要子公司統一企業中國控股有限公司公告董事會
決議分派2016年股利",distribution,,,,,,False,True,False,False,"1.董事會決議日期:106/03/24 2.發放股利種類及金額:發放現金末期股利, 每股人民幣2.812分 3.其他應敘明事項:無 ",https://mops.twse.com.tw/mops/#/web/t05st01,8b5f8c43e796c28c1c5befb18a3fcb5093d6864d0a99ff2a5ae6e721e491dc1d,0
1216,106,03,106/03/29,16:16:30,2017-03-29 16:16:30,董事會決議股利分派,capital_change,,,,,,False,False,False,False,"1. 董事會決議日期：106/03/29 2. 股東配發內容： (1)盈餘分配之現金股利(元/股)：2.10000000 (2)法定盈餘公積、資本公積發放之現金(元/股)：0 (3)股東配發之現金(股利)總金額(元)：11,932,232,384 (4)盈餘轉增資配股(元/股)：0 (5)法定盈餘公積、資本公積轉增資配股(元/股)：0 (6)股東配股總股數(股)：0 3. 其他應敘明事項： 無 4. 普通股每股面額欄位：新台幣 10.0000元",https://mops.twse.com.tw/mops/#/web/t05st01,974a52a4f4c1098846de56db644663db1d2419bc6d5fa97c5ed4aea31fda4ec3,0
1216,106,07,106/07/06,16:51:15,2017-07-06 16:51:15,公告本公司除息基準日事宜,distribution,2.1,2017-08-03,,,,False,False,False,False,1.董事會、股東會決議或公司決定日期:106/07/06 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:發放現金股利每股2.1元 4.除權（息）交易日:106/08/03 5.最後過戶日:106/08/04 6.停止過戶起始日期:106/08/07 7.停止過戶截止日期:106/08/11 8.除權（息）基準日:106/08/11 9.其他應敘明事項:(一)現金股利發放日:106/09/08 ,https://mops.twse.com.tw/mops/#/web/t05st01,185f759edbc668df084d5836b0532674424f7b3f043941e4e85680bbbc00cae4,0
1216,106,12,106/12/07,16:17:33,2017-12-07 16:17:33,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:106/12/07 2.發放股利種類及金額:發放現金股利總金額為人民幣2億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,4c578d186c43e6d84530236ac021e25cf54943d9dad45724c92e6bff7b7bb44f,0
1216,106,12,106/12/07,16:18:31,2017-12-07 16:18:31,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:106/12/07 2.發放股利種類及金額:發放現金股利總金額為人民幣2億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,74956daf048079a80e1950abf9adc242b08e8281568f25494a5dc5370adcb5e0,0
1216,106,12,106/12/07,16:19:14,2017-12-07 16:19:14,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:106/12/07 2.發放股利種類及金額:發放現金股利總金額為人民幣2億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,51abd04888c34fe82925ba5312c40b55716bcd814d124356931c1b34d46755ff,0
1216,108,03,108/03/22,17:09:16,2019-03-22 17:09:16,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:108/03/22 2.發放股利種類及金額:發放現金股利總金額為人民幣3億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,cda809260850d48a65859dbc4de490954bd79802635c3f1d38dfc77fb850240b,0
1216,108,03,108/03/22,17:13:10,2019-03-22 17:13:10,"代重要子公司統一企業中國控股有限公司公告董事會
決議分派2018年股利",distribution,,,,,,False,True,False,False,"1.董事會決議日期:108/03/22 2.發放股利種類及金額:發放現金末期股利, 每股人民幣23.84分 3.其他應敘明事項:無 ",https://mops.twse.com.tw/mops/#/web/t05st01,b7d15358b3ac6ad2902706888a1cdae3a9fb3052875e4746b1dbe4ede5e352b5,0
1216,108,03,108/03/22,17:19:30,2019-03-22 17:19:30,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.
公告董事會決議發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:108/03/22 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,ce1fef92826381a854e2e96363cab2af7f69cd9209372fd5a30c64158be847dd,0
1216,108,03,108/03/22,17:20:31,2019-03-22 17:20:31,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:108/03/22 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,1c322505802ebb996e913e6a4973da087be082da70b373d2d5e31f89fef463fc,0
1216,108,03,108/03/27,16:35:16,2019-03-27 16:35:16,董事會決議股利分派,capital_change,,,,,,False,False,False,False,"1. 董事會決議日期：108/03/27 2. 股東配發內容： (1)盈餘分配之現金股利(元/股)：2.50000000 (2)法定盈餘公積、資本公積發放之現金(元/股)：0 (3)股東配發之現金(股利)總金額(元)：14,205,038,553 (4)盈餘轉增資配股(元/股)：0 (5)法定盈餘公積、資本公積轉增資配股(元/股)：0 (6)股東配股總股數(股)：0 3. 其他應敘明事項： 無 4. 普通股每股面額欄位：新台幣 10.0000元",https://mops.twse.com.tw/mops/#/web/t05st01,5afeab62e4e6b6012b0a57337f7b361d099b660e7121ebf7a1156d1c3a2f0c40,0
1216,108,05,108/05/16,16:05:39,2019-05-16 16:05:39,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:108/05/16 2.發放股利種類及金額:發放現金股利總金額為人民幣2.7億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,c460329b23821b5d0b861ca218cfa941bbc118992bbccf484c4245d2b9278696,0
1216,108,05,108/05/16,16:08:05,2019-05-16 16:08:05,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.
公告董事會決議發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:108/05/16 2.發放股利種類及金額:發放現金股利總金額為人民幣2.565億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,fcf14f4e8341015e9354416c6de38276ef2acb8140f59b0c1f1084f056479bc0,0
1216,108,05,108/05/16,16:09:35,2019-05-16 16:09:35,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:108/05/16 2.發放股利種類及金額:發放現金股利總金額為人民幣2.565億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,e3b6d4a952efce05ab7adc52b2eb8cdad7a273a2ea63db10a0766a695ac37407,0
1216,108,05,108/05/17,16:37:00,2019-05-17 16:37:00,代重要子公司統一企業中國控股有限公司公告除息基準日,distribution,,2019-05-21,,,,True,True,False,False,1.董事會、股東會決議或公司決定日期:108/05/17 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:發放現金股利每股人民幣23.84分 4.除權（息）交易日:108/05/21 5.最後過戶日:108/05/22 6.停止過戶起始日期:108/05/23 7.停止過戶截止日期:108/05/27 8.除權（息）基準日:108/05/27 9.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,9b488b44a1badf40d528ba36916c6dc0c82cddb00482b124c9610015345c0aa4,0
1216,108,06,108/06/28,17:01:01,2019-06-28 17:01:01,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:108/06/28 2.發放股利種類及金額:發放現金股利總金額為人民幣3億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,ed387f62aca0a159cafcbd9072b815095cdfb184ba8fec5e73554d5dccd8fb54,0
1216,108,06,108/06/28,17:01:19,2019-06-28 17:01:19,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.
公告董事會決議發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:108/06/28 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,630ff9928165f8cf9c451f6cfe3a9d274cb22bc5da9dce06a50aad17347b72b3,0
1216,108,06,108/06/28,17:01:49,2019-06-28 17:01:49,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:108/06/28 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,e0bf0f17e5456081821eff6ee0f064b2cf5fe60f34be0c0f93653fd0169fd625,0
1216,109,11,109/11/11,16:31:20,2020-11-11 16:31:20,公告本公司董事會通過109年第三季合併財務報告,capital_change,,,,,,False,False,False,False,"1.財務報告提報董事會或經董事會決議日期:109/11/11 2.審計委員會通過財務報告日期:109/11/09 3.財務報告年季:109年第三季 4.報導期間累計營業收入(仟元):340,811,964 5.報導期間累計營業毛利(損) (仟元):119,033,380 6.報導期間累計營業淨利(損) (仟元):25,610,325 7.報導期間累計稅前淨利(損) (仟元):32,440,247 8.報導期間歸屬於母公司累計淨利(損) (仟元):17,999,274 9.報導期間累計基本每股盈餘(損失) (元):3.17 10.報導期間期末總資產(仟元):491,359,925 11.報導期間期末總負債(仟元):315,831,808 12.報導期間期末歸屬於母公司業主之權益(仟元):110,527,304 13.其他應敘明事項:無 ",https://mops.twse.com.tw/mops/#/web/t05st01,0549e73dfae47ca76772b26d03f7dc53c32535675af3223de680e86fd995c544,0
1216,109,11,109/11/27,16:59:06,2020-11-27 16:59:06,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:109/11/27 2.發放股利種類及金額:發放現金股利總金額為人民幣2.4億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,12e2c1a67d935b6051176f502fe7f025c7a7241946ebec0fbb0ac74386666c0e,0
1216,109,11,109/11/27,17:00:51,2020-11-27 17:00:51,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.
公告董事會決議發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:109/11/27 2.發放股利種類及金額:發放現金股利總金額為人民幣2.28億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,a6b5d7e2d556a48f5d81f81e6b2f609c6e513fa67f2a9b7c47753e079617d7ec,0
1216,109,11,109/11/27,17:02:04,2020-11-27 17:02:04,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:109/11/27 2.發放股利種類及金額:發放現金股利總金額為人民幣2.28億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,4585c947b5164d5210266282caa5ef321d43d800696405b0dad71e07713a36b9,0
1216,111,05,111/05/11,16:26:39,2022-05-11 16:26:39,公告本公司董事會通過111年第1季合併財務報告,capital_change,,,,,,False,False,False,False,"1.提報董事會或經董事會決議日期:111/05/11 2.審計委員會通過日期:111/05/09 3.財務報告或年度自結財務資訊報導期間 起訖日期(XXX/XX/XX~XXX/XX/XX):111/01/01~111/03/31 4.1月1日累計至本期止營業收入(仟元):124,204,308 5.1月1日累計至本期止營業毛利(毛損) (仟元):40,531,790 6.1月1日累計至本期止營業利益(損失) (仟元):7,956,322 7.1月1日累計至本期止稅前淨利(淨損) (仟元):8,537,871 8.1月1日累計至本期止本期淨利(淨損) (仟元):6,442,727 9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):4,233,600 10.1月1日累計至本期止基本每股盈餘(損失) (元):0.75 11.期末總資產(仟元):520,702,807 12.期末總負債(仟元):328,241,902 13.期末歸屬於母公司業主之權益(仟元):124,286,508 14.其他應敘明事項:無 ",https://mops.twse.com.tw/mops/#/web/t05st01,d8a418b500513a846927a0d93f202d1929f422021c15851a0c1961762bc74556,0
1216,111,05,111/05/11,16:31:10,2022-05-11 16:31:10,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:111/05/11 2.發放股利種類及金額:發放現金股利總金額為人民幣3億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,c854ad22435e115bcf5908dcbe045c30bce9399a16808481eb103e3d95a49f92,0
1216,111,05,111/05/11,16:32:23,2022-05-11 16:32:23,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:111/05/11 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,4c3b37ce18bd5e1e344d0647fe8457bfa0f06a31439cb3d53babbf1754a60ddd,0
1216,111,05,111/05/11,16:33:45,2022-05-11 16:33:45,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.
公告董事會決議發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:111/05/11 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,aca0a6a579b8312e3a24bd9cccd895cadabbdb09b1504c604504a09d2bcf7e84,0
1216,111,05,111/05/18,16:21:02,2022-05-18 16:21:02,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:111/05/18 2.發放股利種類及金額:發放現金股利總金額為人民幣3億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,fc456296d18a7d94c392536107da013400fb5f494938d8f69124026056bc7842,0
1216,111,05,111/05/18,16:23:13,2022-05-18 16:23:13,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:111/05/18 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,313d7d5bb0e7574afef3c54b410e7ba7f9cab61b266682f3f77cd53ae0f101ae,0
1216,111,05,111/05/18,16:25:48,2022-05-18 16:25:48,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.
公告董事會決議發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:111/05/18 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,d82c1f4f6984777cfb58c4be52aedbeb71afbf6e252b80ec49d30bab331ffa59,0
1216,111,05,111/05/25,16:23:05,2022-05-25 16:23:05,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",distribution,,,,,,False,True,False,False,1.董事會決議日期:111/05/25 2.發放股利種類及金額:發放現金股利總金額為人民幣3億 3.其他應敘明事項:無 ,https://mops.twse.com.tw/mops/#/web/t05st01,5fa53efccea7214fa73a9d24dd7fb0a32be04ae129a593e40a769f7ca2670362,0
